source	target
PTP4A2	PSMD5
PTP4A2	NUDT3
PTP4A2	TM2D1
PTP4A2	LMAN1
PTPRE	TSC22D4
PTPRE	LINC00537
RAB11B	AKT1S1
RAB11B	UBE2M
RAB11B	FAM166A
RAB11B	NAPA
RAB8B	SELT
RAB8B	SHOC2
RAB8B	STARD3NL
RAB8B	FBXO30
RAB8B	RBM7
RAB8B	SSR1
RAB8B	KRAS
RAF1	SORL1
RAF1	STK19
RAF1	LOC100507006
RAF1	LOC100130175
RAF1	RBM5
RAF1	JMJD1C
RAF1	ZSCAN30
RAF1	BCL2L11
RAF1	LINC00173
RAF1	GPR143
RAF1	LOC646014
RAF1	VNN3
RAP2B	ARSB
RAPGEF2	MLLT4
RBM5	INPP5D
RBM5	EHBP1L1
RBM7	PRDX3
RBM7	RAB14
RBM7	FAM96A
RC3H1	ELF2
RC3H1	TOR1AIP2
REM2	SLC22A1
REM2	SLC25A33
REM2	NKAPL
REM2	LOC100286925
REM2	SPRY3
RFX7	UBE2N
RFX7	FBXO4
RFX7	FAM190B
RFX7	ABCD3
RFX7	LMAN1
RFX7	EIF4A2
RFX7	JMY
RFX7	ANAPC10
RNPC3	LOC727820
RNPC3	INPP5D
RNPC3	RPS16P5
RNPC3	XRCC5
RPGRIP1	CASS4
RPGRIP1	TMCC1
RPGRIP1	SULF2
RPS16P5	HYMAI
RPS16P5	TRIM38
RPS16P5	RHOBTB3
SAMD8	RNF145
SAMD8	DICER1
SAMD8	ZFYVE16
SAMD8	FAM8A1
SAMD8	ABHD3
SAMD8	TBC1D23
SAMD8	CD46
SAP30L	CABYR
SCP2	PIGN
SCP2	NAA20
SCP2	ACAD8
SCP2	NNT
SCP2	FAM114A2
SCP2	CYB5B
SCP2	TFCP2
SCP2	IMPAD1
SEH1L	TMEM57
SEH1L	DDI2
SEH1L	SLC7A6
SEH1L	SLC18B1
SEH1L	RNMT
SEH1L	FAM76B
SEH1L	PABPC4
SERINC1	STRN
SESN2	CABLES2
SIAH1	PHF17
SLC22A1	LOC388210
SMARCC1	CALM1
SMEK2	TRAPPC10
SMEK2	CEP85L
SMEK2	HMGB1
SMEK2	RAB39B
SMEK2	C2orf69
SNRNP27	MAP3K1
SNX27	SBF2-AS1
SNX27	MTMR7
SNX3	UBE2F
SNX3	DNAJA2
SNX3	METTL9
SNX3	STOM
SORL1	NSMAF
SORL1	ANKRD13A
SORL1	UBXN7
SORL1	LOC145474
SORL1	NBR1
SORL1	SPATA1
SOS2	ZNF281
SOS2	NUPL1
SOS2	RTN4
SOS2	GNAQ
SOS2	METTL20
SP3	KDM6A
SP3	ZDHHC17
SP3	GMFB
SP3	OSTM1
SP3	SPTLC1
SP3	ACAP2
SP3	TAB2
SP3	MAP3K2
SP3	LOC100288675
SP3	OSBPL11
SP3	CARD8
SP3	RMI1
SP3	STAG2
SPAG9	SVIL
SPAG9	RAP1GAP2
SPAG9	CCDC147
SPAG9	LOC100130357
SPTLC1	ABI1
SPTLC1	QKI
SPTLC1	STXBP3
SPTLC1	BROX
SPTLC1	PGGT1B
SPTLC1	SLC25A40
SRP9	HMGB1
ST3GAL6	DCBLD2
ST3GAL6	CC2D2B
STAG2	RAB2A
STAG2	EVI2A
STAG2	KRCC1
STARD3NL	SPCS3
STAT3	ACTN1
STAT3	RNF24
STAT3	LAMP1
STAT3	MAP3K5
STAT3	TGOLN2
STAT3	IQGAP1
STX3	MGEA5
STX3	CEP63
STX3	RAF1
STX3	MTFMT
STX3	FCHSD2
STX3	NDUFA2
STX3	REM2
STX3	LOC100506606
STX3	SPAG9
STX3	ZNF763
STX3	LOC439911
SVIL	TBC1D30
SVIL	CSAD
TAB2	PRKAR1A
TCEA1	RAP2A
TCEA1	GPATCH2
TCEA1	LNX2
TCEA1	FUT8
TCEA1	MSMO1
TCEA1	CREBL2
TCEA1	ATG14
TCEA1	DCK
TCP11L2	TTLL3
TCP11L2	LINC00260
TCP11L2	CASC4
THAP1	SNX18
TLN1	GRAMD1A
TLN1	LOC100507494
TLN1	C8orf60
TLN1	LOC646014
TLN1	PHF20L1
TLN1	SORL1
TLN1	NT5C2
TLN1	PABPC1L
TLN1	PTPRE
TLN1	PRPF18
TMCC1	EPHB1
TMCC1	FAM174A
TMCC1	CLCN4
TMCC1	NOV
TMCC3	HECW2
TMCC3	PPP4R1
TMCC3	SLC12A7
TMCC3	PRKDC
TMCC3	ALOX5AP
TMEM167B	GALNT4
TMEM167B	CAPZA2
TMEM167B	SHOC2
TMEM170A	DENND4C
TMEM170A	SOS1
TMEM200B	RPIA
TMEM30A	ZSWIM6
TMEM30A	RGS18
TMEM63B	AP2A1
TMEM64	PSMD12
TMEM88	DBN1
TMEM88	ALPK3
TMX3	CUL5
TNPO1	MAN1A1
TNPO1	GNA13
TOR1AIP1	ACTR2
TP53INP2	CDH2
TRA2B	M6PR
TRA2B	SRFBP1
TRAF3IP1	SEH1L
TRAF3IP1	FOXK1
TRAPPC10	LOC284926
TSC22D4	LOC148696
TSC22D4	TYMP
UBE2H	GABARAPL2
UBE2H	ARHGEF12
UBE2H	FOXO3
UBE2M	DNAJB1
UBE2M	MAP2K2
USP10	CCDC126
UXS1	MYC
WDR26	PIP5K1B
WWP1	ADAMTSL4
YIPF4	FPR2
YIPF4	CHMP1B
YIPF4	UBE2B
YPEL3	MBOAT7
YPEL3	CAMK1D
ZDHHC17	LPGAT1
ZDHHC17	ARMC8
ZDHHC17	FBXO11
ZDHHC17	TAOK1
ZDHHC17	TMEM170B
ZDHHC17	FNDC3A
ZDHHC17	SCYL2
ZDHHC17	ADAM10
ZDHHC17	C1orf52
ZDHHC17	HERC4
ZDHHC17	KIAA1109
ZDHHC17	TAB3
ZFAND6	EIF5
ZFR	SMEK2
ZFR	ATF2
ZFR	SLC9A6
ZFR	ADD3
ZFR	TMED5
ZFR	SCAMP1
ZFR	SKIL
ZFR	SNX16
ZFR	ZNF644
ZFR	SLC30A1
ZFYVE16	ST3GAL6
ZNF117	CLEC7A
ZNF217	BACH1
ZNF217	DNAJB6
ZNF217	PRDM2
ZNF217	CRLF3
ZNF217	OTUD1
ZNF217	NFYA
ZNF217	NUFIP2
ZNF217	PTGS2
ZNF217	SIAH1
ZNF217	AMD1
ZNF33A	GABARAPL1
ZNF33A	MEGF6
ZNF33A	LOC100506268
ZNF33A	AOC3
ZNF33A	LXN
ZNF33A	COA1
ZNF33A	MGEA5
ZNF33A	EIF5A
