Gene	Status
BC036043	non_indicated
PITPNC1	non_indicated
SLCO1A2	non_indicated
CHN2	non_indicated
CHN1	non_indicated
NM_014445	non_indicated
CAV2	non_indicated
AXL	non_indicated
CAV1	non_indicated
FDFT1	non_indicated
TIMP1	non_indicated
Contig35884_RC	non_indicated
ATP6AP2	non_indicated
HSS00055158	non_indicated
ENSA	non_indicated
H2BFS	non_indicated
BRCA2	non_indicated
AK000073	non_indicated
CYP24A1	non_indicated
ACOT7	non_indicated
ACOT4	non_indicated
ACOT2	non_indicated
ACOT1	non_indicated
ADCY4	non_indicated
ADCY7	non_indicated
ADCY1	non_indicated
ADCY2	non_indicated
HSS00048903	non_indicated
KIF25	non_indicated
Contig57174_RC	non_indicated
SECTM1	non_indicated
NM_020962	non_indicated
NUCKS1	non_indicated
AL049423	non_indicated
hCT1829686	non_indicated
PTPLAD2	non_indicated
