Gene	Status
NM_001003682	non_indicated
DPT	non_indicated
CUEDC1	non_indicated
AK027191	non_indicated
hCT1641284.2	non_indicated
ABAT	non_indicated
hCT2294329	non_indicated
MCM10	non_indicated
Contig42274_RC	non_indicated
NM_018059	non_indicated
IGFBPL1	non_indicated
ATG4C	non_indicated
TNRC9	non_indicated
PHOX2A	non_indicated
Contig57226_RC	non_indicated
TNRC4	non_indicated
AF074994	non_indicated
CFH	non_indicated
GPT2	non_indicated
CFB	non_indicated
hCT2293534	non_indicated
hCT1970569	non_indicated
ATP6V0E1	non_indicated
AAAS	non_indicated
MLLT7	non_indicated
HAMP	non_indicated
SIDT1	non_indicated
AF085963	non_indicated
AL833423	non_indicated
AL833425	non_indicated
AK056724	non_indicated
SIX4	non_indicated
SIX5	non_indicated
SIX1	non_indicated
hCT11539.3	non_indicated
SYNJ1	non_indicated
C4orf18	non_indicated
C4orf19	non_indicated
C4orf16	non_indicated
C4orf12	non_indicated
SHOX2	non_indicated
ENST00000274460	non_indicated
EFHA1	non_indicated
SYPL1	non_indicated
BC034606	non_indicated
AK055705	non_indicated
RFX4	non_indicated
NRXN3	non_indicated
RFPL3	non_indicated
NRXN1	non_indicated
RFX3	non_indicated
AY077697	non_indicated
hCT1971290.1	non_indicated
hCT1643465.1	non_indicated
PAPLN	non_indicated
ENST00000300414	non_indicated
BC023258	non_indicated
hCT1653189.3	non_indicated
KHDRBS2	non_indicated
RSE_00000568253	non_indicated
NM_016181	non_indicated
RSE_00000567221	non_indicated
Contig36928	non_indicated
AF090096	non_indicated
C11orf9	non_indicated
Contig45345_RC	non_indicated
MRGPRE	non_indicated
IGFBP2	non_indicated
IGFBP3	non_indicated
IGFBP1	non_indicated
IGFBP7	non_indicated
IGFBP4	non_indicated
IGFBP5	non_indicated
AL109696	non_indicated
PPM2C	non_indicated
CYP2R1	non_indicated
AL109691	non_indicated
GJA1	non_indicated
GJA4	non_indicated
GJA5	non_indicated
C15orf20	non_indicated
GJA7	non_indicated
NM_015980	non_indicated
C15orf28	non_indicated
Contig33975_RC	non_indicated
TMC6	non_indicated
TMC7	non_indicated
TMC2	non_indicated
TMC8	non_indicated
PRKAR2B	non_indicated
C20orf54	non_indicated
AK025126	non_indicated
C20orf59	non_indicated
C20orf58	non_indicated
TMBIM4	non_indicated
NM_022126	non_indicated
MYT1L	non_indicated
ECGF1	non_indicated
CLIC6	non_indicated
CLIC4	non_indicated
CFHR1	non_indicated
PHACTR1	non_indicated
CLIC3	non_indicated
LIN28	non_indicated
CLIC1	non_indicated
KIAA0020	non_indicated
RIT2	non_indicated
PSCDBP	non_indicated
TMEM144	non_indicated
ITGA6	non_indicated
TMEM140	non_indicated
AK021687	non_indicated
TMEM149	non_indicated
UBE2NL	non_indicated
NM_022129	non_indicated
KIAA1199	non_indicated
HLA-DPA1	non_indicated
PCDHA8	non_indicated
HSS00136257	non_indicated
FER1L3	non_indicated
NM_175059	non_indicated
ZMAT4	non_indicated
MYBL1	non_indicated
HLX1	non_indicated
AL831931	non_indicated
MYBL2	non_indicated
Contig43527	non_indicated
M6PRBP1	non_indicated
C11orf17	non_indicated
AF038190	non_indicated
AK021977	non_indicated
RAC2	non_indicated
RAC3	non_indicated
VCL	non_indicated
CPLX2	non_indicated
Contig41210_RC	non_indicated
CPLX1	non_indicated
CADPS	non_indicated
BCL6	non_indicated
HSS00051164	non_indicated
Contig15728_RC	non_indicated
Contig26616_RC	non_indicated
TARS	non_indicated
ENST00000276514	non_indicated
CDR2L	non_indicated
AL117582	non_indicated
HSS00008770	non_indicated
HSS00008777	non_indicated
hCT1970919	non_indicated
CALM2	non_indicated
CALM3	non_indicated
SPG20	non_indicated
HSS00142930	non_indicated
HSS00043630	non_indicated
DLGAP2	non_indicated
HSS00004048	non_indicated
HSS00092608	non_indicated
SRPX2	non_indicated
MBNL2	non_indicated
MBNL3	non_indicated
OIP5	non_indicated
NM_022759	non_indicated
HRH1	non_indicated
CLCN4	non_indicated
Contig6323_RC	non_indicated
Contig32183_RC	non_indicated
DNAJA1	non_indicated
DNAJA4	non_indicated
PTPN13	non_indicated
BC035072	non_indicated
MYCBP	non_indicated
Contig44568_RC	non_indicated
GALR1	non_indicated
AK022111	non_indicated
AK022117	non_indicated
ENST00000254279	non_indicated
CH25H	non_indicated
C16orf74	non_indicated
C16orf75	non_indicated
C16orf76	non_indicated
CSF2RA	non_indicated
DMD	non_indicated
GAB2	non_indicated
GAB1	non_indicated
AK023601	non_indicated
AK093967	non_indicated
NPTX2	non_indicated
NPTX1	non_indicated
Contig58042_RC	non_indicated
NDRG2	non_indicated
NDRG4	non_indicated
hCT1970533.1	non_indicated
RNF130	non_indicated
VIL2	non_indicated
VIL1	non_indicated
DNAJB14	non_indicated
RNF138	non_indicated
TSHZ2	non_indicated
MRC2	non_indicated
VILL	non_indicated
Contig26278_RC	non_indicated
TIPARP	non_indicated
NM_021227	non_indicated
AK022016	non_indicated
CAMKK2	non_indicated
hCT1970898.1	non_indicated
AK096685	non_indicated
HOXA9	non_indicated
hCT1645818.3	non_indicated
MYO1F	non_indicated
MYO1E	non_indicated
MYO1D	non_indicated
hCT1971424.1	non_indicated
HSS00169258	non_indicated
NM_173512	non_indicated
Contig44398_RC	non_indicated
PPAPDC1B	non_indicated
PPAPDC1A	non_indicated
HOXA10	non_indicated
HSS00046440	non_indicated
GALNTL5	non_indicated
CEP55	non_indicated
TSSK2	non_indicated
ZNF323	non_indicated
GALNTL2	non_indicated
GGTL3	non_indicated
LGALS9	non_indicated
LGALS8	non_indicated
NM_006780	non_indicated
LGALS3	non_indicated
XM_069912	non_indicated
NMU	non_indicated
HN1	non_indicated
LIMS1	non_indicated
NMB	non_indicated
EREG	non_indicated
NM_032947	non_indicated
AL133109	non_indicated
NMI	non_indicated
hCT2321309	non_indicated
PLAUR	non_indicated
XIST	non_indicated
HSS00178724	non_indicated
KIAA1524	non_indicated
AK026784	non_indicated
HSS00289922	non_indicated
HLA-DQA1	non_indicated
PRKY	non_indicated
LRRC28	non_indicated
AK001432	non_indicated
hCT1640487.2	non_indicated
GCNT1	non_indicated
Contig34989_RC	non_indicated
C14orf130	non_indicated
HSS00174094	non_indicated
HSS00257518	non_indicated
MID1IP1	non_indicated
PIGA	non_indicated
CALCRL	non_indicated
AL360204	non_indicated
HSS00133488	non_indicated
PIGW	non_indicated
PIGZ	non_indicated
TAGLN	non_indicated
DLEC1	non_indicated
TAX1BP3	non_indicated
ENST00000301820	non_indicated
ENST00000301827	non_indicated
OLR1	non_indicated
RHPN2	non_indicated
hCT1645074.2	non_indicated
PDK1	non_indicated
HSS00085965	non_indicated
PDK4	non_indicated
LNPEP	non_indicated
PTGS2	non_indicated
PTGS1	non_indicated
HSS00041023	non_indicated
hCT12654.3	non_indicated
OGFRL1	non_indicated
ZFAND5	non_indicated
PECI	non_indicated
SLC39A12	non_indicated
SLC39A10	non_indicated
RPL41L	non_indicated
SLC39A14	non_indicated
SERPINB5	non_indicated
EIF1AY	non_indicated
NTRK2	non_indicated
ARHGAP23	non_indicated
ARHGAP20	non_indicated
ARHGAP29	non_indicated
HSS00327746	non_indicated
hCT2292226	non_indicated
DDIT3	non_indicated
DDIT4	non_indicated
AK054895	non_indicated
AK054892	non_indicated
BMP7	non_indicated
BMP6	non_indicated
BMP5	non_indicated
BMP4	non_indicated
CX3CR1	non_indicated
GPR4	non_indicated
HSS00017918	non_indicated
Contig54403	non_indicated
TERF1	non_indicated
NM_080656	non_indicated
GOLGA8A	non_indicated
RASSF2	non_indicated
RASSF5	non_indicated
RASSF4	non_indicated
HSS00213762	non_indicated
RSAD2	non_indicated
CHD7	non_indicated
CAP2	non_indicated
NPC2	non_indicated
NPC1	non_indicated
AL137259	non_indicated
C3orf58	non_indicated
TTC6	non_indicated
IL4R	non_indicated
C3orf52	non_indicated
C3orf57	non_indicated
CAPS	non_indicated
AK096761	non_indicated
CHDH	non_indicated
CAPG	non_indicated
NM_174888	non_indicated
BC029255	non_indicated
ABCG1	non_indicated
ABCG2	non_indicated
PRDM13	non_indicated
PLSCR1	non_indicated
MPO	non_indicated
HNF4G	non_indicated
HNF4A	non_indicated
PXDN	non_indicated
XM_068880	non_indicated
XM_170878	non_indicated
MCPH1	non_indicated
AK057725	non_indicated
PRKCQ	non_indicated
GRASP	non_indicated
AL049449	non_indicated
MOBK1B	non_indicated
AL049991	non_indicated
FCER1G	non_indicated
AKR1B10	non_indicated
BTG3	non_indicated
BTG2	non_indicated
SOSTDC1	non_indicated
DNALI1	non_indicated
ENST00000256075	non_indicated
Contig42962_RC	non_indicated
HELLS	non_indicated
ZFP36L1	non_indicated
HSS00041283	non_indicated
C15orf48	non_indicated
hCT2273679	non_indicated
C10orf90	non_indicated
C15orf42	non_indicated
hCT1824065.2	non_indicated
ZNF138	non_indicated
PSMB9	non_indicated
PRKACB	non_indicated
AL137342	non_indicated
PRKXP1	non_indicated
TDGF1	non_indicated
AK025148	non_indicated
TMEM16C	non_indicated
TMEM16B	non_indicated
TMEM16D	non_indicated
TMEM16G	non_indicated
AK095543	non_indicated
SFRS6	non_indicated
CRY1	non_indicated
KCNK2	non_indicated
KCNK3	non_indicated
VPS13D	non_indicated
HSS00299143	non_indicated
ENST00000301124	non_indicated
BEX1	non_indicated
ELTD1	non_indicated
CRYM	non_indicated
NM_024317	non_indicated
TMEM165	non_indicated
EVI2A	non_indicated
EVI2B	non_indicated
ENST00000278622	non_indicated
FOXN2	non_indicated
NM_173703	non_indicated
COL14A1	non_indicated
GRIN2C	non_indicated
GNA14	non_indicated
GRIN2A	non_indicated
GNA13	non_indicated
SH2B2	non_indicated
TAP1	non_indicated
TAP2	non_indicated
IL6ST	non_indicated
SNAP91	non_indicated
SAR1A	non_indicated
ENST00000297060	non_indicated
C11orf39	non_indicated
Contig47252_RC	non_indicated
hCT2286560	non_indicated
ANKRD20B	non_indicated
hCT2322040	non_indicated
HTR2C	non_indicated
XM_063834	non_indicated
BCAT1	non_indicated
XM_212509	non_indicated
AKAP5	non_indicated
AKAP2	non_indicated
ORC1L	non_indicated
AL157448	non_indicated
CYP26A1	non_indicated
C8orf22	non_indicated
ENST00000276575	non_indicated
AK055572	non_indicated
AF086115	non_indicated
HSP90B1	non_indicated
HSS00095537	non_indicated
Contig14671_RC	non_indicated
CETN3	non_indicated
Contig14461_RC	non_indicated
Contig26835_RC	non_indicated
H3F3B	non_indicated
DIO2	non_indicated
DIO3	non_indicated
CCL20	non_indicated
AL833650	non_indicated
CCL26	non_indicated
ALPK1	non_indicated
C8orf47	non_indicated
TP53I3	non_indicated
TMSL3	non_indicated
FAM70B	non_indicated
TMSL8	non_indicated
TRGV3	non_indicated
Contig37803_RC	non_indicated
CSNK1A1	non_indicated
MB	non_indicated
Contig46047_RC	non_indicated
AF070602	non_indicated
SORT1	non_indicated
PPP1R16B	non_indicated
AK022082	non_indicated
NRN1	non_indicated
RAP1B	non_indicated
AK056003	non_indicated
MTNR1B	non_indicated
Contig31122_RC	non_indicated
Contig36432_RC	non_indicated
MTNR1A	non_indicated
AK022398	non_indicated
AK022390	non_indicated
RNF150	non_indicated
ATOH8	non_indicated
MARVELD3	non_indicated
LDLR	non_indicated
AF086179	non_indicated
BC031660	non_indicated
BC030101	non_indicated
IL2RB	non_indicated
RAB33A	non_indicated
SLC17A6	non_indicated
TAS2R5	non_indicated
hCT1771270.2	non_indicated
MDH1B	non_indicated
C16orf58	non_indicated
C16orf52	non_indicated
hCT6710.3	non_indicated
Contig25610_RC	non_indicated
ERC1	non_indicated
CHMP4C	non_indicated
PRKCDBP	non_indicated
AL110130	non_indicated
SLC37A2	non_indicated
TOB2	non_indicated
Contig15169_RC	non_indicated
CTSO	non_indicated
SULF1	non_indicated
hCT2324062	non_indicated
hCT2324063	non_indicated
GPR124	non_indicated
NEO1	non_indicated
GPR120	non_indicated
ATP6V1B2	non_indicated
AF210649	non_indicated
GPR128	non_indicated
Contig10437_RC	non_indicated
ENST00000293571	non_indicated
NM_153615	non_indicated
P2RY8	non_indicated
MMP25	non_indicated
MMP21	non_indicated
P2RY5	non_indicated
AL049279	non_indicated
AL049278	non_indicated
AL049273	non_indicated
HVCN1	non_indicated
U79277	non_indicated
RND3	non_indicated
NCL	non_indicated
hCT2330469	non_indicated
Z70717	non_indicated
PPP3CA	non_indicated
LIF	non_indicated
RPL12	non_indicated
AK025202	non_indicated
HSS00051310	non_indicated
MMP23B	non_indicated
SDHAL2	non_indicated
XM_120214	non_indicated
B3GNT5	non_indicated
B3GNT2	non_indicated
FNDC5	non_indicated
Contig50368	non_indicated
FNDC1	non_indicated
hCT1970493.1	non_indicated
hCT12352.3	non_indicated
HSS00212166	non_indicated
DAAM2	non_indicated
HLA-DRB1	non_indicated
HLA-DRB6	non_indicated
HLA-DRB4	non_indicated
HLA-DRB5	non_indicated
hCT2336113	non_indicated
CDCA8	non_indicated
TLR10	non_indicated
FN1	non_indicated
SYT1	non_indicated
SYT2	non_indicated
OR6T1	non_indicated
CXCL9	non_indicated
BC041025	non_indicated
TASP1	non_indicated
BC035268	non_indicated
PER3	non_indicated
AF131813	non_indicated
Contig45091_RC	non_indicated
AF131815	non_indicated
MARCO	non_indicated
TCP11L2	non_indicated
Contig12803_RC	non_indicated
AK092660	non_indicated
ANGPT2	non_indicated
ANGPT1	non_indicated
Contig65401_RC	non_indicated
U90437	non_indicated
HSS00063134	non_indicated
C1orf51	non_indicated
C1orf54	non_indicated
hCT28230.2	non_indicated
HSS00102299	non_indicated
AK096314	non_indicated
GPR143	non_indicated
GPR98	non_indicated
NM_018271	non_indicated
ENST00000238803	non_indicated
GUCA1C	non_indicated
Contig42490_RC	non_indicated
HSS00215920	non_indicated
ATM	non_indicated
TBC1D5	non_indicated
AL833463	non_indicated
ADAM33	non_indicated
SMPD3	non_indicated
BRIP1	non_indicated
PDE11A	non_indicated
ITGBL1	non_indicated
AL832590	non_indicated
Contig33077	non_indicated
AK056929	non_indicated
hCT1829585.2	non_indicated
Contig52635_RC	non_indicated
XM_210598	non_indicated
AK026465	non_indicated
AK057520	non_indicated
hCT13153.3	non_indicated
NPY2R	non_indicated
Contig28226_RC	non_indicated
AK055036	non_indicated
SLC22A18	non_indicated
ACOX2	non_indicated
SLC22A14	non_indicated
CFI	non_indicated
SLC22A13	non_indicated
SLC22A11	non_indicated
ENST00000278891	non_indicated
TSCOT	non_indicated
AK093202	non_indicated
NM_020927	non_indicated
PTK7	non_indicated
HSS00143309	non_indicated
hCT1815503.1	non_indicated
ITGB3BP	non_indicated
BM664664	non_indicated
RCSD1	non_indicated
MCL1	non_indicated
Contig27113_RC	non_indicated
GAL3ST1	non_indicated
AK094967	non_indicated
SORBS2	non_indicated
ODC1	non_indicated
AK094960	non_indicated
SCARA3	non_indicated
IL18RAP	non_indicated
SCARA5	non_indicated
NM_017816	non_indicated
ARHGDIB	non_indicated
C3orf35	non_indicated
USH1C	non_indicated
HSS00211978	non_indicated
MATN3	non_indicated
MATN2	non_indicated
TANC1	non_indicated
TANC2	non_indicated
CES1	non_indicated
XM_211972	non_indicated
EBF1	non_indicated
AK092114	non_indicated
HBA1	non_indicated
Contig26388_RC	non_indicated
UCP2	non_indicated
UCP3	non_indicated
BDH2	non_indicated
DDX21	non_indicated
GULP1	non_indicated
HSS00304956	non_indicated
ZNF91	non_indicated
ZNF92	non_indicated
Contig21679_RC	non_indicated
hCT2289034	non_indicated
FKBP10	non_indicated
RAB3IP	non_indicated
PBEF1	non_indicated
HSS00128455	non_indicated
DTNA	non_indicated
FBXO16	non_indicated
C20orf10	non_indicated
AK098707	non_indicated
hCT24071.2	non_indicated
KCNB1	non_indicated
NM_173498	non_indicated
Contig28712_RC	non_indicated
CNGB1	non_indicated
SNORD47	non_indicated
CARD9	non_indicated
C9orf164	non_indicated
AA083497	non_indicated
AL137494	non_indicated
PLA2G5	non_indicated
ERBB2	non_indicated
ERBB3	non_indicated
SHC1	non_indicated
ERBB4	non_indicated
SHC3	non_indicated
NM_024841	non_indicated
FPR1	non_indicated
ENST00000267539	non_indicated
NM_024846	non_indicated
HIST3H2BB	non_indicated
NM_175897	non_indicated
TMEM100	non_indicated
NM_175893	non_indicated
Contig46777_RC	non_indicated
GHITM	non_indicated
BC022384	non_indicated
CSHL1	non_indicated
ZCWPW2	non_indicated
FKBP1A	non_indicated
hCT1639894.3	non_indicated
PDE4DIP	non_indicated
AHNAK	non_indicated
NT5E	non_indicated
Contig19635_RC	non_indicated
AK021932	non_indicated
MAP1B	non_indicated
HSS00183458	non_indicated
FARSLB	non_indicated
UNC5B	non_indicated
UNC5C	non_indicated
VGF	non_indicated
UNC5D	non_indicated
NM_032487	non_indicated
FRMD6	non_indicated
HSS00138245	non_indicated
FRMD3	non_indicated
hCT2332577	non_indicated
BC039490	non_indicated
GNAQ	non_indicated
CYorf15A	non_indicated
GNAS	non_indicated
DSCR6	non_indicated
AL157463	non_indicated
AK094779	non_indicated
AL157466	non_indicated
GNAL	non_indicated
HSS00216669	non_indicated
Contig36744_RC	non_indicated
AK000023	non_indicated
NM_032733	non_indicated
KRT1	non_indicated
FST	non_indicated
KRT5	non_indicated
SIX3	non_indicated
DACT2	non_indicated
FAM62C	non_indicated
VPS41	non_indicated
BCAP29	non_indicated
Contig37024_RC	non_indicated
TMCC3	non_indicated
HSS00020920	non_indicated
HSS00020921	non_indicated
HSS00004082	non_indicated
NMNAT2	non_indicated
HSS00020439	non_indicated
RPL36A	non_indicated
EPB41L3	non_indicated
ACSS1	non_indicated
C8orf66	non_indicated
Contig55497_RC	non_indicated
VPS4B	non_indicated
AK093691	non_indicated
BTBD14A	non_indicated
SLC43A3	non_indicated
Contig15690_RC	non_indicated
FAM72A	non_indicated
L23849	non_indicated
AK001959	non_indicated
WNT2	non_indicated
WNT6	non_indicated
LRRN1	non_indicated
AF087999	non_indicated
AL359582	non_indicated
RIPK5	non_indicated
RIPK4	non_indicated
hCT1815989.2	non_indicated
CRISPLD2	non_indicated
AK023134	non_indicated
HIST2H2BE	non_indicated
SPTBN1	non_indicated
VEPH1	non_indicated
KLF10	non_indicated
Contig10973_RC	non_indicated
hCT1774108.1	non_indicated
Contig10154_RC	non_indicated
TFAP2C	non_indicated
PCNA	non_indicated
SLC44A1	non_indicated
SLC44A3	non_indicated
MSI2	non_indicated
BC030125	non_indicated
BC030122	non_indicated
UTY	non_indicated
HDAC1	non_indicated
CRABP2	non_indicated
NM_001001703	non_indicated
RPA3	non_indicated
TENC1	non_indicated
NM_182568	non_indicated
MRO	non_indicated
hCT23582.2	non_indicated
C1S	non_indicated
C1R	non_indicated
AL117451	non_indicated
STX1A	non_indicated
HBD	non_indicated
HBB	non_indicated
CHMP2B	non_indicated
BOK	non_indicated
Contig45119_RC	non_indicated
BOC	non_indicated
AK057885	non_indicated
RREB1	non_indicated
GAGE8	non_indicated
TPX2	non_indicated
DENND2D	non_indicated
ENST00000309900	non_indicated
WWC1	non_indicated
GAGE5	non_indicated
GAGE4	non_indicated
GAGE7	non_indicated
GAGE6	non_indicated
MICAL2	non_indicated
Contig38614_RC	non_indicated
PHCA	non_indicated
XM_212067	non_indicated
AK057085	non_indicated
MGMT	non_indicated
Contig50004_RC	non_indicated
AL049251	non_indicated
HSS00012308	non_indicated
H2AFZ	non_indicated
BC034319	non_indicated
BC011766	non_indicated
H2AFJ	non_indicated
XM_212206	non_indicated
XM_212208	non_indicated
hCT2259587	non_indicated
CLTA	non_indicated
HSS00342647	non_indicated
hCT2289195	non_indicated
ADRBK2	non_indicated
DPEP3	non_indicated
ENST00000299111	non_indicated
Contig44111_RC	non_indicated
ENST00000236199	non_indicated
PCOLCE	non_indicated
BC007549	non_indicated
NM_014444	non_indicated
AK090862	non_indicated
AB046791	non_indicated
FAM118A	non_indicated
RECQL	non_indicated
AF131784	non_indicated
Contig36052_RC	non_indicated
CD300A	non_indicated
AK024118	non_indicated
Contig35138_RC	non_indicated
ENST00000278180	non_indicated
BAIAP3	non_indicated
ACTR2	non_indicated
HSS00087871	non_indicated
HIST1H2AE	non_indicated
CNR1	non_indicated
hCT1971128.1	non_indicated
Contig27444_RC	non_indicated
NP	non_indicated
HHEX	non_indicated
AB007969	non_indicated
COPS4	non_indicated
C1orf75	non_indicated
ABI3BP	non_indicated
C1orf76	non_indicated
C1orf71	non_indicated
AF052120	non_indicated
XM_117397	non_indicated
AL832820	non_indicated
ACTRT1	non_indicated
PITPNM1	non_indicated
BC038209	non_indicated
AK026267	non_indicated
AL833334	non_indicated
ADAM12	non_indicated
HSS00261759	non_indicated
ADAM15	non_indicated
ADAM19	non_indicated
Contig23742_RC	non_indicated
Contig36728_RC	non_indicated
AL117605	non_indicated
CPNE2	non_indicated
CPNE6	non_indicated
HSS00057998	non_indicated
AK093598	non_indicated
Contig37371_RC	non_indicated
Contig23421_RC	non_indicated
DNMT3B	non_indicated
DNMT3A	non_indicated
AK026402	non_indicated
SNRPN	non_indicated
Contig37690_RC	non_indicated
NM_015595	non_indicated
NM_015594	non_indicated
Contig35108_RC	non_indicated
Contig38029_RC	non_indicated
HSS00296989	non_indicated
Contig48944_RC	non_indicated
RP11-130N24.1	non_indicated
ZDHHC11	non_indicated
PCSK2	non_indicated
PRKAG2	non_indicated
PCSK6	non_indicated
HIPK3	non_indicated
HIPK2	non_indicated
Contig45889_RC	non_indicated
AK094909	non_indicated
LEMD1	non_indicated
DUSP27	non_indicated
hCT1656787.3	non_indicated
NAPG	non_indicated
Contig14375_RC	non_indicated
ESPL1	non_indicated
NAPB	non_indicated
C3orf14	non_indicated
Contig38899_RC	non_indicated
BC029166	non_indicated
HSD17B7P2	non_indicated
BC040323	non_indicated
COL15A1	non_indicated
TMEM45A	non_indicated
EDIL3	non_indicated
PTER	non_indicated
LMLN	non_indicated
PLTP	non_indicated
hCT9578.3	non_indicated
LGR5	non_indicated
LGR4	non_indicated
LGR6	non_indicated
ELAVL1	non_indicated
ELAVL2	non_indicated
CDKN1C	non_indicated
CDKN1A	non_indicated
C20orf38	non_indicated
MLL3	non_indicated
SNORD61	non_indicated
SAMSN1	non_indicated
EDNRB	non_indicated
NM_017694	non_indicated
APOE	non_indicated
FPRL1	non_indicated
Contig36931_RC	non_indicated
NFIL3	non_indicated
HSS00258785	non_indicated
NM_025026	non_indicated
AK096857	non_indicated
TMEM125	non_indicated
FOXJ1	non_indicated
NM_024687	non_indicated
TMEM123	non_indicated
NM_024867	non_indicated
XM_089916	non_indicated
C9orf72	non_indicated
SULT4A1	non_indicated
CABP1	non_indicated
FBXO34	non_indicated
FBXO30	non_indicated
ENST00000297023	non_indicated
MBOAT1	non_indicated
AK025291	non_indicated
SPSB2	non_indicated
SPSB1	non_indicated
Contig29015_RC	non_indicated
SDPR	non_indicated
ALAS2	non_indicated
AF147400	non_indicated
S100A9	non_indicated
S100A8	non_indicated
ENST00000301162	non_indicated
PTTG1	non_indicated
PTTG2	non_indicated
PTTG3	non_indicated
S100A1	non_indicated
S100A2	non_indicated
MTAC2D1	non_indicated
LONRF2	non_indicated
HSS00130473	non_indicated
KIAA1609	non_indicated
HSS00085876	non_indicated
HSS00014156	non_indicated
CDCA7L	non_indicated
HSS00051103	non_indicated
C15orf23	non_indicated
hCT6865.2	non_indicated
Contig40959_RC	non_indicated
EFHB	non_indicated
COL10A1	non_indicated
hCT2251078	non_indicated
MORC4	non_indicated
PTPRZ1	non_indicated
hCT1783331.1	non_indicated
AK093901	non_indicated
AK093907	non_indicated
CYP27A1	non_indicated
CCNA2	non_indicated
DIAPH2	non_indicated
DYNC1I1	non_indicated
hCT2289412	non_indicated
ATP13A5	non_indicated
WDR51B	non_indicated
PCDH21	non_indicated
PCDH20	non_indicated
XM_175121	non_indicated
C1orf112	non_indicated
SOX2OT	non_indicated
hCT1830427.2	non_indicated
HSS00123916	non_indicated
C6orf85	non_indicated
E2F5	non_indicated
AK058064	non_indicated
ACBD7	non_indicated
ACBD5	non_indicated
PLIN	non_indicated
TUSC5	non_indicated
Contig47879_RC	non_indicated
RLBP1	non_indicated
HSS00248381	non_indicated
NM_175903	non_indicated
NM_033405	non_indicated
NM_014859	non_indicated
hCT9444.1	non_indicated
GNG11	non_indicated
GNG12	non_indicated
XM_209601	non_indicated
Contig20441_RC	non_indicated
LIPA	non_indicated
IFITM2	non_indicated
IFITM1	non_indicated
HPCAL1	non_indicated
LIPE	non_indicated
LIPG	non_indicated
SEC24D	non_indicated
HSS00011912	non_indicated
AK096621	non_indicated
Contig37946_RC	non_indicated
ACCN4	non_indicated
HSS00383177	non_indicated
DPP4	non_indicated
AK026500	non_indicated
KAL1	non_indicated
IPW	non_indicated
TRIP6	non_indicated
NGB	non_indicated
ZNF697	non_indicated
AK026893	non_indicated
TXNIP	non_indicated
LAMB1	non_indicated
LAMB3	non_indicated
CYSLTR1	non_indicated
C21orf7	non_indicated
COPZ2	non_indicated
NEK2	non_indicated
NEK3	non_indicated
NEK1	non_indicated
U2AF1	non_indicated
XM_211544	non_indicated
ENST00000295021	non_indicated
GPR160	non_indicated
GPR161	non_indicated
G0S2	non_indicated
SHB	non_indicated
CCDC6	non_indicated
SHE	non_indicated
CCDC4	non_indicated
CCDC5	non_indicated
COX7A1	non_indicated
CCDC8	non_indicated
MTHFD2	non_indicated
JMJD2B	non_indicated
MGP	non_indicated
ADSS	non_indicated
SAMD4A	non_indicated
LUM	non_indicated
C7orf13	non_indicated
CYorf14	non_indicated
C7orf16	non_indicated
hCT1815701	non_indicated
XM_065856	non_indicated
