Gene	Status
PGBD5	non_indicated
PGBD2	non_indicated
Contig44398_RC	non_indicated
TLL1	non_indicated
PPAPDC1A	non_indicated
HOXA10	non_indicated
hCT8673.2	non_indicated
KRTAP19-7	non_indicated
GALNTL4	non_indicated
ZNF326	non_indicated
GALNTL1	non_indicated
ZNF323	non_indicated
GALNTL2	non_indicated
Contig45970_RC	non_indicated
LGALS9	non_indicated
LGALS3	non_indicated
LGALS2	non_indicated
LGALS1	non_indicated
XM_069912	non_indicated
NMU	non_indicated
EIF2AK2	non_indicated
ADCY9	non_indicated
NM_032947	non_indicated
MYO16	non_indicated
AL133109	non_indicated
TRNT1	non_indicated
MYO10	non_indicated
PLAUR	non_indicated
XIST	non_indicated
hCT1817567.1	non_indicated
HSS00178724	non_indicated
AL137645	non_indicated
KIAA1522	non_indicated
MPDU1	non_indicated
KIAA1033	non_indicated
HSS00289922	non_indicated
LOX	non_indicated
LPGAT1	non_indicated
PRKY	non_indicated
LRRC28	non_indicated
GCNT4	non_indicated
GCNT1	non_indicated
C14orf139	non_indicated
AK001439	non_indicated
C14orf132	non_indicated
LPCAT2	non_indicated
LPCAT1	non_indicated
CALCRL	non_indicated
hCT14805.2	non_indicated
PIGN	non_indicated
PIGP	non_indicated
AL360204	non_indicated
TMEM80	non_indicated
RMND1	non_indicated
AK024877	non_indicated
RHPN2	non_indicated
Contig32176_RC	non_indicated
PDK4	non_indicated
LNPEP	non_indicated
PTGS2	non_indicated
PTGS1	non_indicated
ZFAND5	non_indicated
PLVAP	non_indicated
SLC39A14	non_indicated
EIF1AY	non_indicated
NTRK2	non_indicated
NTRK3	non_indicated
ARHGAP23	non_indicated
ARHGAP21	non_indicated
Contig39100_RC	non_indicated
ARHGAP29	non_indicated
ARHGAP28	non_indicated
HSS00327746	non_indicated
AK056945	non_indicated
MICALCL	non_indicated
SLCO4C1	non_indicated
MYSM1	non_indicated
ATG2B	non_indicated
BMP7	non_indicated
BMP6	non_indicated
BMP4	non_indicated
BMP2	non_indicated
GPR4	non_indicated
HYAL3	non_indicated
AL832716	non_indicated
GOLGA8G	non_indicated
GOLGA8A	non_indicated
RASSF8	non_indicated
RASSF2	non_indicated
RASSF5	non_indicated
RASSF4	non_indicated
VMO1	non_indicated
ATP5C1	non_indicated
CHD9	non_indicated
CAP2	non_indicated
NPC2	non_indicated
6-Mar	non_indicated
RAB3GAP2	non_indicated
C3orf50	non_indicated
C3orf52	non_indicated
C3orf55	non_indicated
CAPS	non_indicated
AK096761	non_indicated
DYNC1LI2	non_indicated
CAPG	non_indicated
NM_174888	non_indicated
BC029255	non_indicated
ABCG1	non_indicated
PLSCR4	non_indicated
PLSCR1	non_indicated
AF010236	non_indicated
XM_068880	non_indicated
AK056490	non_indicated
MCPH1	non_indicated
Contig50156_RC	non_indicated
Contig39710_RC	non_indicated
AL049443	non_indicated
GRASP	non_indicated
Contig50410	non_indicated
AL049991	non_indicated
QRSL1	non_indicated
FCER1G	non_indicated
HSS00373625	non_indicated
FCER1A	non_indicated
BTG2	non_indicated
SOSTDC1	non_indicated
SLA2	non_indicated
C4orf32	non_indicated
hCT1971390.1	non_indicated
C4orf31	non_indicated
SRD5A3	non_indicated
ENST00000256075	non_indicated
SPANXF1	non_indicated
Contig42962_RC	non_indicated
HSS00041283	non_indicated
C15orf48	non_indicated
C10orf90	non_indicated
hCT2273672	non_indicated
FHOD3	non_indicated
ADH5	non_indicated
ADH4	non_indicated
PKD2	non_indicated
GJC2	non_indicated
GJC1	non_indicated
PRKACA	non_indicated
PSMB9	non_indicated
PRKACB	non_indicated
STAMBPL1	non_indicated
PSMB5	non_indicated
AL137347	non_indicated
AL137346	non_indicated
KLHDC9	non_indicated
PFTK1	non_indicated
PRKXP1	non_indicated
Contig40015_RC	non_indicated
TDGF1	non_indicated
AK025143	non_indicated
LOH3CR2A	non_indicated
HSS00054207	non_indicated
HSS00257853	non_indicated
KCNK5	non_indicated
SFRS5	non_indicated
TRAT1	non_indicated
MLH3	non_indicated
KCNK1	non_indicated
FAM155A	non_indicated
CUTC	non_indicated
HSS00124296	non_indicated
VPS13D	non_indicated
VPS13A	non_indicated
VPS13C	non_indicated
BEX5	non_indicated
BEX2	non_indicated
CRYZ	non_indicated
NUP160	non_indicated
BC001437	non_indicated
ELTD1	non_indicated
TMEM163	non_indicated
TMEM169	non_indicated
EVI2B	non_indicated
FOXN2	non_indicated
FOXN3	non_indicated
NM_173708	non_indicated
Contig17333_RC	non_indicated
COL14A1	non_indicated
GRIN2C	non_indicated
GNA15	non_indicated
KLHDC8B	non_indicated
TAP1	non_indicated
IFFO2	non_indicated
IL6ST	non_indicated
SBF1	non_indicated
DBN1	non_indicated
AK095156	non_indicated
ACTG1	non_indicated
Contig47252_RC	non_indicated
CDC73	non_indicated
hCT2286560	non_indicated
ANKRD20B	non_indicated
hCT2322040	non_indicated
hCT2276976	non_indicated
HSS00183432	non_indicated
KLK7	non_indicated
AK024366	non_indicated
BCAT1	non_indicated
MACROD2	non_indicated
AKAP5	non_indicated
AKAP1	non_indicated
AKAP2	non_indicated
AKAP3	non_indicated
AKAP9	non_indicated
hCT2332000	non_indicated
XM_172222	non_indicated
AK001604	non_indicated
BC013657	non_indicated
AK055572	non_indicated
TMEM170B	non_indicated
NOVA1	non_indicated
hCT1970935	non_indicated
AK094457	non_indicated
HSS00095537	non_indicated
AL080114	non_indicated
AF086037	non_indicated
Contig14671_RC	non_indicated
TMEM132C	non_indicated
TMEM132B	non_indicated
L29376	non_indicated
AK093416	non_indicated
HSS00043969	non_indicated
PCLO	non_indicated
H3F3B	non_indicated
DIO2	non_indicated
DIO3	non_indicated
CCL23	non_indicated
CCL22	non_indicated
AK091672	non_indicated
SPATA18	non_indicated
C8orf47	non_indicated
C8orf46	non_indicated
C8orf44	non_indicated
MAP3K8	non_indicated
TMSL1	non_indicated
CUX2	non_indicated
TMSL2	non_indicated
TMSL6	non_indicated
hCG_1651889	non_indicated
FSIP1	non_indicated
Contig37803_RC	non_indicated
CSNK1A1	non_indicated
MB	non_indicated
DNAJC7	non_indicated
Contig46047_RC	non_indicated
SORT1	non_indicated
RSE_00000733189	non_indicated
ENST00000295003	non_indicated
NRN1	non_indicated
Contig31122_RC	non_indicated
SNORA68	non_indicated
AK022398	non_indicated
AK022390	non_indicated
HSS00094702	non_indicated
RNF152	non_indicated
CD200R1	non_indicated
RNF150	non_indicated
HSS00173708	non_indicated
RNF157	non_indicated
ATOH8	non_indicated
LDLR	non_indicated
Contig12355_RC	non_indicated
IL2RA	non_indicated
IL2RB	non_indicated
TPCN2	non_indicated
SLC17A7	non_indicated
SLC17A3	non_indicated
UBFD1	non_indicated
CDK5RAP2	non_indicated
hCT6710.3	non_indicated
FMO3	non_indicated
CCDC144B	non_indicated
ERC2	non_indicated
CHMP4C	non_indicated
HSS00090480	non_indicated
U17626	non_indicated
BHMT2	non_indicated
AL110130	non_indicated
COBLL1	non_indicated
SLC37A2	non_indicated
Contig15169_RC	non_indicated
SULF2	non_indicated
SULF1	non_indicated
GPR124	non_indicated
NEO1	non_indicated
GPR120	non_indicated
ATP6V1B1	non_indicated
ATP6V1B2	non_indicated
NOS1AP	non_indicated
GPR128	non_indicated
2-Mar	non_indicated
P2RY8	non_indicated
Contig43703_RC	non_indicated
hCT1955520.1	non_indicated
AK057062	non_indicated
MMP21	non_indicated
P2RY5	non_indicated
AL049279	non_indicated
AL049278	non_indicated
Contig41392_RC	non_indicated
AL049273	non_indicated
LIF	non_indicated
MMP23B	non_indicated
BC017743	non_indicated
AK123819	non_indicated
AK025205	non_indicated
B3GNT2	non_indicated
FNDC4	non_indicated
FNDC5	non_indicated
FNDC1	non_indicated
ADRA2C	non_indicated
PWWP2A	non_indicated
FGFR1	non_indicated
HLA-DRB3	non_indicated
HLA-DRB1	non_indicated
HLA-DRB6	non_indicated
HLA-DRB4	non_indicated
Contig6118_RC	non_indicated
BC037211	non_indicated
TUFT1	non_indicated
LRRC4C	non_indicated
MTCH2	non_indicated
FN1	non_indicated
SYT4	non_indicated
CXCL9	non_indicated
AF052141	non_indicated
BC041025	non_indicated
AK056249	non_indicated
OBFC2A	non_indicated
AK055529	non_indicated
Contig50403_RC	non_indicated
FUBP1	non_indicated
AF131817	non_indicated
AF131819	non_indicated
Contig38398_RC	non_indicated
MARCO	non_indicated
SAP30	non_indicated
TCP11L2	non_indicated
Contig12803_RC	non_indicated
NES	non_indicated
PALMD	non_indicated
BC016831	non_indicated
AK092660	non_indicated
ANGPT2	non_indicated
ANGPT1	non_indicated
HSS00176616	non_indicated
HSS00063134	non_indicated
C1orf51	non_indicated
HSS00058794	non_indicated
RSF1	non_indicated
Contig11604_RC	non_indicated
HSS00262070	non_indicated
Contig17195_RC	non_indicated
BC009228	non_indicated
ENST00000329684	non_indicated
GPR98	non_indicated
AL365371	non_indicated
GUCA1B	non_indicated
Contig42490_RC	non_indicated
ATM	non_indicated
AK026286	non_indicated
AK026284	non_indicated
W88633	non_indicated
AL833463	non_indicated
ADAM33	non_indicated
SMPD3	non_indicated
PDE11A	non_indicated
ITGBL1	non_indicated
Contig33077	non_indicated
XM_212321	non_indicated
BC027714	non_indicated
TTC25	non_indicated
TTC26	non_indicated
PATL2	non_indicated
AK026466	non_indicated
AK055745	non_indicated
XM_092963	non_indicated
Contig28226_RC	non_indicated
AK000942	non_indicated
Contig34872_RC	non_indicated
CNOT6L	non_indicated
ACOX1	non_indicated
SLC22A12	non_indicated
SLC22A13	non_indicated
ENST00000278891	non_indicated
AK093202	non_indicated
HSS00224067	non_indicated
Contig46341_RC	non_indicated
PRKAA2	non_indicated
PRKAA1	non_indicated
ITGB3BP	non_indicated
RCSD1	non_indicated
MCL1	non_indicated
IGLV2-14	non_indicated
SORBS1	non_indicated
AK094967	non_indicated
SORBS2	non_indicated
GAL3ST4	non_indicated
SCARA3	non_indicated
IL18RAP	non_indicated
EOMES	non_indicated
ARHGDIB	non_indicated
C3orf34	non_indicated
MATN3	non_indicated
MATN2	non_indicated
Contig42047_RC	non_indicated
RPL12P1	non_indicated
TANC2	non_indicated
CES1	non_indicated
CES2	non_indicated
NM_013332	non_indicated
EBF2	non_indicated
EBF1	non_indicated
KBTBD10	non_indicated
FFAR2	non_indicated
UCP1	non_indicated
UCP2	non_indicated
HBA2	non_indicated
BDH2	non_indicated
BDH1	non_indicated
DDX21	non_indicated
DDX25	non_indicated
HSS00304956	non_indicated
ZNF91	non_indicated
FLVCR2	non_indicated
Contig28909_RC	non_indicated
hCT12259.3	non_indicated
RAET1E	non_indicated
RAB3IP	non_indicated
TBX21	non_indicated
HSS00128455	non_indicated
FAM3C	non_indicated
FBXO15	non_indicated
PDPN	non_indicated
hCT24071.2	non_indicated
ENST00000269477	non_indicated
NM_173498	non_indicated
HSS00093042	non_indicated
PARD6G	non_indicated
C9orf163	non_indicated
FAM153B	non_indicated
SNORD47	non_indicated
PARD6B	non_indicated
C9orf164	non_indicated
CLK2P	non_indicated
PLA2G7	non_indicated
PLA2G5	non_indicated
Contig48076_RC	non_indicated
SHC4	non_indicated
ERBB3	non_indicated
PEX26	non_indicated
SHC3	non_indicated
NM_024841	non_indicated
FPR1	non_indicated
FPR2	non_indicated
WSCD2	non_indicated
NM_024846	non_indicated
TMEM108	non_indicated
NACAD	non_indicated
NM_175897	non_indicated
TMEM100	non_indicated
TMEM104	non_indicated
hCT1640838.3	non_indicated
SMPDL3A	non_indicated
BC022384	non_indicated
FKBP1A	non_indicated
SPEG	non_indicated
AF147417	non_indicated
AK096143	non_indicated
UNQ6228	non_indicated
AL050219	non_indicated
FBLIM1	non_indicated
Contig8861_RC	non_indicated
PDE4DIP	non_indicated
AHNAK	non_indicated
NT5E	non_indicated
FRZB	non_indicated
Contig33870_RC	non_indicated
AK021932	non_indicated
LGALS9C	non_indicated
RAMP3	non_indicated
ZNF720	non_indicated
MAP1B	non_indicated
IGSF9B	non_indicated
BC016339	non_indicated
UNC5C	non_indicated
FRMD1	non_indicated
PKNOX2	non_indicated
FRMD3	non_indicated
CYorf15B	non_indicated
CYorf15A	non_indicated
GNAS	non_indicated
MED13L	non_indicated
DHFRP1	non_indicated
GNAZ	non_indicated
AL157466	non_indicated
HSS00216669	non_indicated
HLTF	non_indicated
SIX1	non_indicated
KRT1	non_indicated
FST	non_indicated
KRT5	non_indicated
KRT8	non_indicated
HSS00392489	non_indicated
DACT2	non_indicated
AL832082	non_indicated
BCAP29	non_indicated
Contig37024_RC	non_indicated
AF070595	non_indicated
NMNAT2	non_indicated
AF038171	non_indicated
RPL36A	non_indicated
AL832101	non_indicated
EPB41L5	non_indicated
ACSS3	non_indicated
ACSS2	non_indicated
PLEKHM1	non_indicated
AK023395	non_indicated
PLEKHM3	non_indicated
VPS4B	non_indicated
SLC43A3	non_indicated
SLC43A2	non_indicated
DFNA5	non_indicated
hCT1639997.3	non_indicated
FAM162B	non_indicated
WNT3	non_indicated
WNT2	non_indicated
LRRN4	non_indicated
LRRN3	non_indicated
LRRN2	non_indicated
LRRN1	non_indicated
WNT4	non_indicated
PPP1R15A	non_indicated
AL359582	non_indicated
ODZ3	non_indicated
hCT29241.3	non_indicated
GPRIN2	non_indicated
GPRIN3	non_indicated
CRISPLD1	non_indicated
INSR	non_indicated
RUNX1T1	non_indicated
HIST2H2BE	non_indicated
ZNF813	non_indicated
SPTBN5	non_indicated
SPTBN1	non_indicated
RNF175	non_indicated
KLF17	non_indicated
KLF15	non_indicated
Contig10154_RC	non_indicated
TFAP2E	non_indicated
hCT1971408.1	non_indicated
GBE1	non_indicated
PCNA	non_indicated
SLC44A1	non_indicated
SLC44A3	non_indicated
SLC44A4	non_indicated
hCT8695.1	non_indicated
ENST00000295998	non_indicated
BC030122	non_indicated
UTY	non_indicated
SNF1LK2	non_indicated
SAMHD1	non_indicated
FAM149A	non_indicated
HSS00383157	non_indicated
TENC1	non_indicated
NDUFS1	non_indicated
REC8	non_indicated
SHOX2	non_indicated
NDUFS4	non_indicated
hCT23582.2	non_indicated
AL117451	non_indicated
NM_003134_sat	non_indicated
DMRTC1	non_indicated
ZRANB2	non_indicated
HBD	non_indicated
GTF2A1L	non_indicated
HBB	non_indicated
KLK8	non_indicated
BOK	non_indicated
ATP9A	non_indicated
AK057885	non_indicated
TPX2	non_indicated
DENND2A	non_indicated
DENND2D	non_indicated
WWC1	non_indicated
GAGE5	non_indicated
INPP4B	non_indicated
INPP4A	non_indicated
MICAL2	non_indicated
Contig38614_RC	non_indicated
PHCA	non_indicated
MGMT	non_indicated
Contig50004_RC	non_indicated
KCTD20	non_indicated
H2AFV	non_indicated
Contig49707_RC	non_indicated
AF085825	non_indicated
BC034319	non_indicated
BC011766	non_indicated
H2AFJ	non_indicated
NCAPG2	non_indicated
HSS00218780	non_indicated
C4orf7	non_indicated
RFX2	non_indicated
DPEP2	non_indicated
hCT2273133	non_indicated
Contig6529_RC	non_indicated
FAM118A	non_indicated
AK021897	non_indicated
RECQL	non_indicated
AF131784	non_indicated
Contig36052_RC	non_indicated
KIAA1430	non_indicated
Contig26081_RC	non_indicated
RPL15	non_indicated
BAIAP2	non_indicated
ACTR2	non_indicated
Contig32758_RC	non_indicated
CLUAP1	non_indicated
WBSCR27	non_indicated
ARMET	non_indicated
NM_024769	non_indicated
XM_174701	non_indicated
ENST00000300414	non_indicated
CNR1	non_indicated
IL10RB	non_indicated
NM_004563_sat	non_indicated
hCT1823003.1	non_indicated
NP	non_indicated
hCT1970826.1	non_indicated
ICOS	non_indicated
HHEX	non_indicated
AB007969	non_indicated
ANKS1B	non_indicated
ABI3BP	non_indicated
HSS00085657	non_indicated
hCG_19809	non_indicated
AL832820	non_indicated
PITPNM1	non_indicated
NKX3-2	non_indicated
HSS00095181	non_indicated
BC038209	non_indicated
AK026267	non_indicated
BC038205	non_indicated
AL833334	non_indicated
ADAM12	non_indicated
ADAM15	non_indicated
ADAM19	non_indicated
AK024805	non_indicated
AK024800	non_indicated
Contig36728_RC	non_indicated
PTPRF	non_indicated
CPNE3	non_indicated
HS3ST3A1	non_indicated
CPNE5	non_indicated
CPNE4	non_indicated
AK056901	non_indicated
Contig37371_RC	non_indicated
PTPRB	non_indicated
DNMT3A	non_indicated
AK026402	non_indicated
AK055014	non_indicated
GDE1	non_indicated
NM_015595	non_indicated
Contig48944_RC	non_indicated
PCSK9	non_indicated
ZDHHC11	non_indicated
PCSK2	non_indicated
PCSK6	non_indicated
XM_210319	non_indicated
HIPK2	non_indicated
Contig49614_RC	non_indicated
RPS3	non_indicated
DUSP27	non_indicated
NAPG	non_indicated
Contig14375_RC	non_indicated
NM_001085_sat	non_indicated
LARP2	non_indicated
LARP4	non_indicated
LARP6	non_indicated
BC040327	non_indicated
BC040322	non_indicated
COL15A1	non_indicated
TC2N	non_indicated
FDFT1	non_indicated
DDX43	non_indicated
PTER	non_indicated
LMLN	non_indicated
PTEN	non_indicated
PLTP	non_indicated
EIF5A2	non_indicated
LGR4	non_indicated
LGR6	non_indicated
ELAVL1	non_indicated
ELAVL2	non_indicated
CDKN1C	non_indicated
CDKN1A	non_indicated
C20orf39	non_indicated
MLL5	non_indicated
SAMSN1	non_indicated
EDNRB	non_indicated
RP11-307F22.3	non_indicated
APOD	non_indicated
APOE	non_indicated
Contig35866_RC	non_indicated
AK095500	non_indicated
Contig36931_RC	non_indicated
NDUFV2	non_indicated
APOH	non_indicated
Contig31928_RC	non_indicated
FAM151A	non_indicated
NFIL3	non_indicated
NM_025084	non_indicated
AK096857	non_indicated
TMEM125	non_indicated
FRAS1	non_indicated
CCDC55	non_indicated
CCDC58	non_indicated
AF086476	non_indicated
NUFIP2	non_indicated
AL050185	non_indicated
hCT2257800	non_indicated
XM_208230	non_indicated
HSS00062964	non_indicated
CABP1	non_indicated
SLC35B4	non_indicated
FBXO32	non_indicated
CNRIP1	non_indicated
MBOAT1	non_indicated
AK025291	non_indicated
SPSB2	non_indicated
SPSB1	non_indicated
SPSB4	non_indicated
SDPR	non_indicated
HSS00011783	non_indicated
Contig11940_RC	non_indicated
HSS00266440	non_indicated
HSS00062853	non_indicated
ALAS2	non_indicated
AF147400	non_indicated
S100A9	non_indicated
S100A8	non_indicated
BRWD3	non_indicated
S100A6	non_indicated
S100A1	non_indicated
hCT18544.2	non_indicated
KIAA0513	non_indicated
LONRF3	non_indicated
LONRF2	non_indicated
LONRF1	non_indicated
TCFL5	non_indicated
KIAA1609	non_indicated
Contig36638_RC	non_indicated
KIAA1602	non_indicated
CDCA7L	non_indicated
hCT8973.3	non_indicated
HSS00176861	non_indicated
APBA2	non_indicated
NM_001029_sat	non_indicated
Contig6568_RC	non_indicated
EFHB	non_indicated
COL10A1	non_indicated
hCT2251078	non_indicated
PTPRZ1	non_indicated
hCT1783331.1	non_indicated
ENST00000254747	non_indicated
CYP27A1	non_indicated
DYSF	non_indicated
DYNC1I1	non_indicated
ATP13A3	non_indicated
VPS29	non_indicated
MEF2A	non_indicated
RAI2	non_indicated
hCT15694.2	non_indicated
MT1P3	non_indicated
ADAT2	non_indicated
PLEKHO1	non_indicated
E2F3	non_indicated
E2F2	non_indicated
AK026679	non_indicated
Contig24196_RC	non_indicated
PLIN	non_indicated
EEF2	non_indicated
ZDBF2	non_indicated
TMC5	non_indicated
C2orf27	non_indicated
C2orf25	non_indicated
ZNF334	non_indicated
SFRS6	non_indicated
NM_014859	non_indicated
XM_210146	non_indicated
GNG11	non_indicated
GNG12	non_indicated
Contig20441_RC	non_indicated
AL832122	non_indicated
LIPA	non_indicated
IFITM2	non_indicated
IFITM1	non_indicated
LIPE	non_indicated
LIPG	non_indicated
L13388	non_indicated
AK026099	non_indicated
REV3L	non_indicated
HSS00056061	non_indicated
ACCN4	non_indicated
PI16	non_indicated
ENST00000295608	non_indicated
MRPL43	non_indicated
KAL1	non_indicated
AL117475	non_indicated
Contig53177_RC	non_indicated
TM4SF18	non_indicated
TM4SF19	non_indicated
NM_182544	non_indicated
POM121C	non_indicated
hCT2288221	non_indicated
U21039	non_indicated
ARFGAP3	non_indicated
LAMB1	non_indicated
LAMB3	non_indicated
LAMB4	non_indicated
ATP7B	non_indicated
C21orf7	non_indicated
NEK5	non_indicated
BMF	non_indicated
NEK1	non_indicated
U2AF1	non_indicated
Contig6742_RC	non_indicated
GPR160	non_indicated
hCG_1818237	non_indicated
G0S2	non_indicated
ENST00000278232	non_indicated
CCDC3	non_indicated
SHB	non_indicated
CCDC6	non_indicated
COX7A1	non_indicated
DYNC2H1	non_indicated
MGA	non_indicated
KIAA1586	non_indicated
MTHFD2	non_indicated
JMJD2C	non_indicated
SVEP1	non_indicated
MGP	non_indicated
ADSS	non_indicated
hCT1971268.1	non_indicated
AK023739	non_indicated
STBD1	non_indicated
ENST00000296699	non_indicated
LUM	non_indicated
C7orf13	non_indicated
AB051471	non_indicated
GAS2L3	non_indicated
RNF128	non_indicated
hCT1815701	non_indicated
ZNF432	non_indicated
HSS00024711	non_indicated
