source	target
KPNA2	RIPK2
KPNA2	FEN1
RRM2	MCM10
RRM2	BIRC5
KIF11	NCAPG2
KIF11	KIF18B
KIF11	DHFR
KIF11	PLK4
KIF11	CASC5
CIDEC	AKR1C2
CIDEC	AKR1C1
CIDEC	GGTLC1
GGTLC1	GGT1
MLKL	NUP50
MLKL	LOC100506714
MLKL	SRPX2
MLKL	MARS
MLKL	LRP8
CDC25B	SLCO4C1
CDC25B	RRM2
PAG1	NPAS2
LOC100652751	SCD
RNASEH2B	PASK
RNASEH2B	ZBTB1
LOC100506032	CEP89
LOC100506032	TGFBR1
LOC100506032	FNBP1
ASXL1	RALGDS
RALGDS	LYG1
FAHD2A	LOC100507297
FAHD2A	AGPAT3
FAHD2A	ZFYVE19
FAHD2A	ARHGEF9
ARHGEF9	FHIT
9-Mar	LOC100507331
MRPS18A	SLC44A4
MRPS18A	TMED4
MRPS18A	GPX2
MRPS18A	FAM166A
MRPS18A	C7orf55
MRPS18A	ACP1
MRPS18A	ANG
MRPS18A	ARPC4
MRPS18A	ALG14
SLC44A4	CCL28
SLC44A4	KIF26B
C7orf55	C11orf71
ACP1	ATP6V1G1
ARPC4	DDA1
ARPC4	KCP
ARPC4	PGD
ARPC4	CLN6
ARPC4	CFL1
ALG14	DAZAP2
ALG14	PEX13
ALG14	PNPLA4
ALG14	ZFYVE21
KIAA1109	USP47
JMJD1C	PRMT2
JMJD1C	EML6
JMJD1C	KAT6A
JMJD1C	ZBED6
JMJD1C	DIP2C
JMJD1C	LACC1
JMJD1C	ESCO1
JMJD1C	CEP350
ZBED1	CAMKK2
KLHL24	TCP11L2
KLHL24	LUC7L
KLHL24	PRO1804
KLHL24	DCAF7
KLHL24	SORL1
KLHL24	YPEL3
KLHL24	NBR1
PTK2	RIN2
PTK2	OSBP
PTK2	H6PD
PTK2	FUBP3
ZNF252P	GSTA4
ZNF252P	ZNF763
KDM8	APOC2
KDM8	RHOBTB2
ME3	FLJ42627
RHBDF1	ESAM
ESAM	HSPA12B
ESAM	RBP7
ETNK1	UGT2B17
ETNK1	PDE11A
ETNK1	ADRA2A
ETNK1	LOC100422737
ETNK1	UGT2B15
ETNK1	RFK
ADRA2A	GSPT2
UGT2B15	UGT2B17
RFK	BPNT1
RFK	NUDT4
SYTL4	KLB
SYTL4	HIST1H3H
HIST1H3H	HIST1H1C
HIST1H3H	HIST1H2BD
SQLE	FGFBP1
SQLE	ACAT2
SQLE	HMGCS1
SQLE	INSIG1
SQLE	SCD
HMGCS1	LOC100652751
HMGCS1	CYP51A1
INSIG1	LDLR
PTP4A2	SCAMP1
PTP4A2	LOC220729
PTP4A2	YIPF6
SCAMP1	CPNE3
SCAMP1	SNHG9
SCAMP1	TBL1XR1
SCAMP1	KRAS
SCAMP1	PRKRA
SCAMP1	BCL3
SCAMP1	FBXO21
SCAMP1	GPAM
SCAMP1	CHD9
SCAMP1	MFSD6
LOC220729	NEK3
YIPF6	MED7
YIPF6	TMF1
YIPF6	TBC1D8B
MGAT4A	FLVCR2
FLVCR2	LRRC6
FLVCR2	TCP11L1
FLVCR2	OSBPL6
CLEC7A	PSTPIP2
PSTPIP2	MRC1
CNTN4	HPGDS
MPND	PINK1
PINK1	HIST1H1C
PINK1	GBA
PINK1	FBXO32
NTN1	STON1
NTN1	CCBE1
MOXD1	CAMTA1
MOXD1	EPHA3
MOXD1	CADM1
EPHA3	WASF3
EPHA3	TRPC1
EPHA3	KCTD12
EPHA3	UST
EPHA3	FGF13
EPHA3	CAP2
EPHA3	PROS1
EPHA3	RFX3
EPHA3	CACHD1
LOC100506029	LOC286071
CD3EAP	TAF4B
CLASP2	KLHL28
CLASP2	MANEA
CLASP2	LOC100506992
CLASP2	BCOR
CLASP2	CPED1
WASH3P	NOSIP
NOSIP	C17orf90
NOSIP	NMRAL1
ZC3H12B	KDM5C
KDM5C	ZFX
KDM5C	KDM6A
TP53TG1	EPB41L1
TP53TG1	NTPCR
TP53TG1	VWDE
TP53TG1	LPHN2
TP53TG1	SH3RF2
TP53TG1	LOC100506314
SH3RF2	ADCY9
FNDC3A	PPFIA3
FNDC3A	MANEA
PPFIA3	KRIT1
IDS	JDP2
FBXO38	ZBTB43
FBXO38	BCLAF1
FBXO38	PMS2L2
FBXO38	AP5B1
BCLAF1	SUPT16H
BCLAF1	OTUD4
BCLAF1	WDR1
BCLAF1	C15orf29
BCLAF1	USP1
BCLAF1	C11orf30
BCLAF1	ZFR
BCLAF1	CDC27
BCLAF1	HECTD1
PMS2L2	BMP2K
PIP5K1A	LARGE
PIP5K1A	SNX18
PIP5K1A	SRSF3
PIP5K1A	GBAP1
PIP5K1A	SCD5
SRSF3	GFI1
SRSF3	HNRNPH1
SCD5	PARD6G
TMEM54	FUT3
TMEM54	C12orf49
TMEM54	RASD2
TMEM54	LDHD
TMEM54	CRB3
TMEM54	ZFAND2A
TMEM54	TPMT
RASD2	RIMS3
CENPN	RTN4IP1
EFS	AOC3
EFS	PREX2
EFS	AHNAK2
AHNAK2	EML1
P2RX5	PLA2G2D
P2RX5	RASGRP2
P2RX5	LOC100128751
P2RX5	KIAA0922
P2RX5	HVCN1
P2RX5	PARP15
P2RX5	LAT2
P2RX5	WDFY4
P2RX5	C3
P2RX5	CD72
PLA2G2D	KCNJ10
RASGRP2	NLRP1
RASGRP2	TMC8
RASGRP2	GRAP
RASGRP2	CCR7
RASGRP2	FAIM3
RASGRP2	IL24
KIAA0922	ERP27
KIAA0922	STMN3
KIAA0922	LINC00494
C3	CLU
C3	RSPO3
C3	ALPK2
C3	SYNE1
C3	RFTN1
C3	PTGDS
C3	LSAMP
C3	CCL19
CDK14	ESR1
CDK14	ANKRD6
ESR1	SLC47A1
ANKRD6	KLF8
LARP4B	ANGEL2
LYST	HIP1
LYST	ZNF200
LYST	DDX60L
ZNF200	FLOT1
MAP4K1	LCK
LCK	FAM78A
LCK	CD3E
LCK	GPR155
TNRC6B	PAPD4
TNRC6B	MGEA5
PAPD4	HP1BP3
PAPD4	RBM39
PAPD4	DSERG1
PAPD4	MDM4
PAPD4	MBNL1
PAPD4	CLTC
PAPD4	SOS1
PAPD4	MINOS1P1
PAPD4	PPP2R2A
PAPD4	ELK4
PAPD4	CELF2
PAPD4	KIDINS220
PAPD4	SCAF4
PAPD4	PDE7A
MGEA5	RNPC3
MGEA5	RABGAP1L
BCKDHB	PCGF5
BCKDHB	HRSP12
BCKDHB	MGST1
BCKDHB	NMNAT1
HRSP12	C11orf1
MGST1	PAPSS2
MGST1	EFHC2
CTSC	LAP3
CTSC	ATF7IP2
CTSC	DDHD1
CTSC	OAS3
LAP3	IL15RA
DDHD1	LOC100506831
DDHD1	CLIC2
IGFBP3	PIEZO2
CD96	LRRN3
CD96	SCML4
CD96	GPR82
CD96	KLRC4-KLRK1
KLRC4-KLRK1	CCL5
KLRC4-KLRK1	TARP
KLRC4-KLRK1	CD160
KLRC4-KLRK1	MIR3929
CYBB	FAM49A
IL13RA2	LOC100505592
IL13RA2	NRG1
IL13RA2	TFPI2
IL13RA2	STC1
NRG1	FST
TFPI2	VCAN
STC1	FGF7
GEM	PEX26
GEM	C8orf4
C8orf4	ZFP36
C8orf4	ID4
C8orf4	SLC25A32
WDR1	EWSR1
USP1	LOC100288602
USP1	QSER1
USP1	SLAIN2
USP1	FCHO2
USP1	NIPBL
ZFR	NASP
ZFR	KIAA0100
ZFR	TRPM7
ZFR	ZNF22
ZFR	FLJ33630
ZFR	DDI2
ZFR	PSME4
ZFR	NFAT5
CDC27	NBN
CDC27	GTF2A1
CDC27	IL6ST
CDC27	LOC100509683
CDC27	LOC728802
CDC27	CDC5L
CDC27	TGS1
HECTD1	MTUS1
HECTD1	TRMT6
HECTD1	FLJ33630
NCAPH2	SCO2
NCAPH2	RAB43
NCAPH2	TCF12
NCAPH2	RRP7A
6-Mar	PIK3R1
6-Mar	SLC25A36
6-Mar	PTPRK
6-Mar	RTN4
6-Mar	A1CF
6-Mar	CDCA7
PIK3R1	GPAM
SLC25A36	MYLIP
SLC25A36	FBXO38
SLC25A36	CAMK1
SLC25A36	WEE1
SLC25A36	TBC1D5
SLC25A36	FAM48A
SLC25A36	PDPR
SLC25A36	TLK1
SLC25A36	LOC648771
PTPRK	TBC1D8B
A1CF	FER1L4
MCL1	THBD
THBD	STEAP4
THBD	STC1
PTPN11	MAT2A
JAK1	ZBTB38
JAK1	DDX17
ZBTB38	SH3RF1
DDX17	GON4L
DDX17	NBAS
DDX17	SFPQ
DDX17	TET2
DDX17	TOX4
DDX17	TES
DDX17	EHBP1
DDX17	LOC727820
DDX17	BTG1
DDX17	ZNF493
DDX17	RBM5
DDX17	SNAP23
DDX17	SFSWAP
DDX17	ARID4B
CKB	VSIG2
CKB	SCNN1B
CKB	HOXA11-AS
CKB	LPL
CKB	IL1R2
CKB	ACVRL1
CKB	CD177
CKB	FXYD3
CKB	NXPE4
HOXA11-AS	MARVELD1
IL1R2	SPOCK1
IL1R2	CPM
IL1R2	ST6GALNAC2
IL1R2	FAM59B
ACVRL1	SH3KBP1
ACVRL1	KIAA0319
ACVRL1	ARHGAP8
ACVRL1	NUPR1
FXYD3	RIMKLA
FXYD3	PRDX6
FXYD3	SLC22A18AS
NXPE4	RPL10L
NXPE4	HSBP1L1
NXPE4	NXPE1
NXPE4	PXDC1
NXPE4	LOC100506599
NXPE4	CRYM
NXPE4	EXPH5
NXPE4	WFDC2
NXPE4	CPA6
NXPE4	ARHGAP44
NXPE4	MCOLN2
NXPE4	HOXC4
NXPE4	MYB
NXPE4	KNG1
NXPE4	CFTR
NXPE4	CTDSPL
NXPE4	HMGN2P46
CXCL10	IFNG
CXCL10	PARP9
CXCL10	TNFAIP2
CXCL10	SOCS1
CXCL10	CXCL11
PARP9	SAMD9L
PARP9	TRIM69
PARP9	NCOA7
TNFAIP2	ST3GAL1
TNFAIP2	PHYH
NLRP1	LOC728392
NLRP1	TNFSF8
LOC728392	IQSEC1
LOC728392	MEGF6
FERMT1	VANGL1
FERMT1	SORBS2
SORBS2	ZFHX3
UPRT	C8orf44-SGK3
UPRT	PPP1R11
C8orf44-SGK3	PLAC8L1
C8orf44-SGK3	LOC647979
FCGR3B	PROK2
FCGR3B	TNFAIP6
FCGR3B	FCGR3A
PROK2	IL8
FCGR3A	FCGR2A
FCGR3A	NCF2
FCGR3A	RNASE2
FCGR3A	NAMPT
CFDP1	ZNF417
CFDP1	TRMT10B
CFDP1	IBA57
ZNF417	POLR3E
ZNF417	CINP
ZNF417	LOC100287590
TRMT10B	KIAA1919
TRMT10B	SNRPN
TRMT10B	CLTC-IT1
IBA57	SPRYD7
IBA57	RDH5
IBA57	RIN2
IBA57	CHMP4B
IBA57	ARHGEF7
ACOX2	NIT1
ACOX2	CACNA2D4
VIL1	USP37
VIL1	CHDH
VIL1	GUCY2C
BPHL	ENPP3
BPHL	KDM4C
SCAPER	LOC100506748
SCAPER	ABHD15
SFXN3	FAM131B
SFXN3	ACAD11
SORD	TMC5
TGFB1I1	SMTN
TGFB1I1	EFS
TGFB1I1	DCHS1
TGFB1I1	LINC00086
TGFB1I1	CD248
TGFB1I1	MIR143HG
TGFB1I1	NES
TGFB1I1	GPSM1
DCHS1	TDRD10
DCHS1	SHANK3
MIR143HG	OBSL1
MIR143HG	LMOD1
MIR143HG	CLIP3
MIR143HG	PLCD4
NES	ITGA1
NES	PAMR1
GPSM1	COL13A1
TBL1XR1	FAM102B
TBL1XR1	AASDH
TBL1XR1	UQCRC2
TBL1XR1	APPL1
TBL1XR1	KCNQ1OT1
TBL1XR1	TRAF3IP2
TBL1XR1	LOC647979
BCL3	SLC25A37
FBXO21	PTP4A2
FBXO21	PSMC2
FBXO21	ITCH
FBXO21	HGS
FBXO21	CAMK2D
GPAM	MIR10A
CHD9	FAM135A
CHD9	MAP2K5
CHD9	ZDHHC13
MFSD6	KLHL9
MFSD6	OCRL
LOC100506523	ANP32A-IT1
ZNF512	ZBTB26
ZNF512	SRSF1
ZNF512	INTS10
ZNF512	LOC387647
ZBTB26	ANGEL2
INTS10	PTPN2
LOC387647	LOC92249
CMTM3	CDH17
CDH17	SLC26A3
CSF3R	CREB5
CSF3R	ALPL
TRIM52	RBM8A
TRIM52	MYO9A
TRIM52	PLGLA
MYO9A	BCL2L13
MYO9A	NANOG
MIR600	MIR631
MIR600	CYBASC3
MIR600	SH2B1
MIR600	TSEN54
SH2B1	ENGASE
SH2B1	HTT
SERINC2	IHH
SERINC2	MS4A2
ELMO3	ITGA3
ELMO3	FAAH
ELMO3	PRSS8
ELMO3	ECI1
ELMO3	NCKIPSD
ELMO3	ILVBL
ELMO3	SURF6
ELMO3	FAM83F
ELMO3	ST14
ELMO3	PAK4
ELMO3	SDSL
ELMO3	RAB11FIP4
FSCN1	NTNG2
FSCN1	RGS16
NTNG2	GNAI2
NTNG2	REM2
SPRY2	FUT4
FUT4	TMEM91
FUT4	LRRC8B
USP47	EIF5
USP47	PCCB
USP47	AKAP13
USP47	SLC5A3
USP47	BRWD3
COL6A5	CLC
BHLHE41	BAMBI
BHLHE41	SSPN
BHLHE41	CPA2
BAMBI	PPM1L
SSPN	C7orf41
SSPN	KGFLP2
EVI5	SNX16
EVI5	TMTC3
TERF1	ZBTB26
TERF1	UTP23
UTP23	EFCAB7
UTP23	PAPOLG
UTP23	FAM208B
UTP23	ZNF107
PIM3	R3HDM4
PIM3	DDIT4
PWWP2B	LDLRAP1
PWWP2B	FAM125B
PWWP2B	EPB49
LDLRAP1	OTUB1
ALOX5	FAM209B
LOC100506591	CD200
ACBD5	REEP3
ACBD5	ZDHHC21
ACBD5	NHSL1
ACBD5	TSPAN12
ACBD5	CASZ1
NHSL1	IL3RA
NHSL1	USP37
NHSL1	TRIL
NHSL1	ZNF711
NHSL1	CDH1
TSPAN12	NTN4
CASZ1	TLR3
CASZ1	CBLB
CASZ1	FAM186A
NUDT7	RGNEF
NUDT7	NTPCR
RALGAPA1	ADH5
RALGAPA1	EXD2
RALGAPA1	AIMP1
RALGAPA1	POGK
RALGAPA1	STIL
RALGAPA1	ATAD1
RALGAPA1	MARCKS
RALGAPA1	RRN3
RALGAPA1	FLJ44342
RALGAPA1	FAR1
RALGAPA1	PVRL2
ATAD1	DAB1
FAR1	C6orf162
FAR1	CD9
PVRL2	BCL3
PVRL2	LOC644172
PVRL2	RAPGEF3
PVRL2	SEMA3F
LSS	C21orf58
PEX2	KBTBD4
PEX2	CDK8
PEX2	ZNF718
PEX2	TMEM14B
CDK8	SLC6A10P
TMEM14B	PNPLA6
VPS41	ZNF765
CTBS	ZFX
CTBS	N4BP2
ARHGEF15	FAM69B
ARHGEF15	PCDH12
MYO1B	CSDA
CSDA	F10
ANKRD20A1	ANKRD20A11P
ANKRD20A1	FAM95B1
ANKRD20A1	KIAA1217
KIAA1217	DST
MEP1A	GABRA2
MEP1A	SOWAHA
MEP1A	MOGAT2
MEP1A	LOC100506558
MEP1A	RALGPS1
MEP1A	SLC9A3R1
MEP1A	MS4A8B
MEP1A	IER3
MEP1A	IYD
MEP1A	SLC36A1
MEP1A	BTNL3
MEP1A	EDN2
MEP1A	HSD17B2
MEP1A	FMO4
MEP1A	CYP4F2
MEP1A	SLC3A1
MEP1A	TM4SF5
MEP1A	ABCB1
MEP1A	AQP7
SOWAHA	ABAT
SOWAHA	SRPX2
SOWAHA	CHN2
SOWAHA	CD177
MOGAT2	CES2
MOGAT2	SMPD3
LOC100506558	AGAP11
LOC100506558	GRB14
RALGPS1	DHRS11
RALGPS1	MCOLN3
RALGPS1	LOC221272
RALGPS1	LSM12
SLC9A3R1	CDHR2
SLC9A3R1	SULT1A2
SLC9A3R1	CXCL3
SLC9A3R1	ABHD14A-ACY1
SLC9A3R1	SLC1A7
SLC9A3R1	C11orf86
SLC9A3R1	ZC2HC1A
IER3	ADM
IER3	HBEGF
IYD	LOC100652849
IYD	DOPEY1
IYD	LYPLAL1
IYD	TSPAN12
IYD	SLC35G1
IYD	CDC14A
IYD	RPL39L
IYD	C6orf170
BTNL3	DQX1
BTNL3	ITPRIPL2
BTNL3	LYAR
HSD17B2	CD36
HSD17B2	C3orf32
HSD17B2	FCER1A
HSD17B2	MDGA1
HSD17B2	CHP1
FMO4	GRAMD1C
FMO4	MAOA
FMO4	SEPSECS
FMO4	BCL2L10
FMO4	DNAJC22
CYP4F2	C19orf77
SLC3A1	EXOC6B
SLC3A1	TM6SF2
SLC3A1	MFHAS1
SLC3A1	CBS
SLC3A1	SLC1A1
SLC3A1	TMEM116
TM4SF5	CYP2S1
TM4SF5	APOM
TM4SF5	GSTM3
ABCB1	FAM5C
ABCB1	VIL1
C16orf13	CCDC124
C16orf13	SNORA5B
SNORA5B	MRPL38
SNORA5B	DDX41
SNORA5B	STRA13
SNORA5B	APOA1BP
SNORA5B	SLC25A10
C14orf135	C11orf57
C14orf135	CCDC75
C14orf135	SLC15A4
C14orf135	RAB11FIP2
BCAT1	FCGR2B
BCAT1	MGP
MGP	DCN
MGP	LYVE1
MGP	PLXDC1
MGP	CLDN11
MGP	CCDC80
MGP	FAM129A
MGP	SFRP2
MGP	FAM107A
MGP	SEMA3G
MGP	EFEMP1
MKI67	GTSE1
MKI67	NOTCH2NL
DDIT4	TSC22D3
DDIT4	SLITRK6
DDIT4	SEC14L1
DDIT4	RNF144B
ADCK1	KIAA1033
IL20RA	KDM5B-AS1
AP1AR	STON2
AP1AR	SARS
PPP4C	BRD4
PPP4C	ALYREF
BRD4	VAC14
BRD4	AP3D1
BRD4	ILF3
BRD4	LOC100272216
BRD4	SRRM1
BRD4	LOC100287195
SULF2	SLC36A4
SULF2	ARAP3
SULF2	MYOF
ARAP3	PARVA
ARAP3	ARHGAP6
MYOF	CYP39A1
MYOF	ARL2BP
MYOF	ANXA3
MYOF	PPP1R12B
MYOF	WLS
MKLN1	U2SURP
MKLN1	RICTOR
MKLN1	MAN1A2
MKLN1	AHCYL1
MKLN1	ADAM10
MKLN1	ATXN7
MKLN1	RPS6KA5
MKLN1	PRO2852
MKLN1	UHMK1
MKLN1	MAN2A1
MKLN1	VPS35
MKLN1	XIAP
AHCYL1	PLEKHG4
AHCYL1	ABHD2
AHCYL1	TM7SF3
AHCYL1	NFIB
AHCYL1	TK2
AHCYL1	ZDHHC9
AHCYL1	ORMDL3
AHCYL1	PET117
ATXN7	C11orf80
ATXN7	CCP110
ATXN7	EML4
ATXN7	MED13
ATXN7	EP300
ATXN7	C4orf29
UHMK1	CPNE3
UHMK1	ATAD2B
UHMK1	TOR1AIP2
UHMK1	KAT6A
UHMK1	PIK3R1
UHMK1	DAPK1-IT1
UHMK1	SPAG9
UHMK1	CLOCK
UHMK1	AGGF1
UHMK1	RABGAP1L
UHMK1	SP1
UHMK1	HIPK2
UHMK1	ARHGEF12
UHMK1	TNKS2
UHMK1	ZNF124
MAN2A1	GDAP2
XIAP	FAM120AOS
XIAP	RFWD3
XIAP	LOC595101
3-Mar	TNFRSF21
3-Mar	BMP2
ITGAM	LOC100509323
RND1	MXD1
MXD1	GMPR
CAMSAP1	RNF130
CYLD	BTN2A2
TFF3	SKI
TFF3	SCGB2A1
PLCD3	CASP4
PLCD3	MAPRE3
PLCD3	GLB1L2
CASP4	HSPA1A
GLB1L2	ALDH3A1
GLB1L2	SHD
GLB1L2	ABCC3
GLB1L2	TNS4
GLB1L2	DDAH2
GLB1L2	KIF13A
GNAI1	PRSS23
GNAI1	RGS8
PRSS23	PTX3
PRSS23	HOXD8
PRSS23	FRMD6
PRSS23	QPCT
PRSS23	C5orf54
PRSS23	TNFSF4
PRSS23	ST6GALNAC3
PRSS23	ARHGAP28
PRSS23	FBN2
PRSS23	RAI14
PRSS23	PI15
AP3D1	GPATCH4
GPATCH4	CDC37
GPATCH4	ALYREF
ASPH	SCT
ASPH	USP48
ASPH	ZFYVE16
SCT	RPRML
DHX36	ACAP2
DHX36	C12orf35
GPR137B	PTGES
ABAT	KDM6A
ABAT	ADH4
CALR	PDIA4
CALR	EIF5A
GBA3	OTC
GBA3	SFTA1P
GBA3	CROT
GBA3	MEP1B
GBA3	GCNT2
GBA3	MPV17L
GBA3	TAT
GBA3	NR1H4
GBA3	SLC23A1
GBA3	SLC38A4
GBA3	FLJ22763
GBA3	NPNT
GBA3	SLC3A1
GBA3	CLCA1
OTC	LRRC66
OTC	GCNT1
OTC	SLC46A3
CROT	HTR4
NR1H4	FN1
NR1H4	AKR1C3
NR1H4	MYO3A
NR1H4	GLDN
NR1H4	PP7080
NR1H4	LHFPL3-AS2
NR1H4	HAS3
NR1H4	ZYG11A
NR1H4	FREM1
NR1H4	CD244
NR1H4	HOXA11
NR1H4	CYP2C18
NR1H4	NPY6R
NR1H4	HEBP1
NR1H4	TMEM139
SLC23A1	SULF2
SLC23A1	NAT8B
SLC23A1	SLC10A2
SLC38A4	UGT1A1
SLC38A4	MPP7
SLC38A4	ABHD5
SLC38A4	P2RY1
SLC38A4	SLC20A1
SLC38A4	B4GALNT2
SLC38A4	CXorf65
FLJ22763	AKR1B10
FLJ22763	SCIN
FLJ22763	GOLT1A
FLJ22763	CA13
NPNT	LOC730102
NPNT	TOX
XIST	TSIX
TSIX	UTY
TSIX	LOC100506661
HSPB11	NDUFB6
HSPB11	ZNF599
HSPB11	SNHG10
SNHG10	ZNF709
SNHG10	C14orf28
SNHG10	ZBTB20
SELPLG	IL10RA
SELPLG	GPR68
SELPLG	CFP
SELPLG	CYTH4
SELPLG	LILRB4
SELPLG	ANXA6
SELPLG	CD27
SELPLG	S100B
SELPLG	VAMP5
SELPLG	IL17RA
SELPLG	NCF4
SELPLG	GMFG
IL10RA	ST3GAL1
IL10RA	RASA3
IL10RA	EMP3
GPR68	BEST1
GPR68	SH2D2A
CYTH4	ARID5A
CYTH4	LEF1-AS1
CYTH4	WDR54
LILRB4	CSF2RA
ANXA6	SERPINF1
ANXA6	LTBP2
ANXA6	FXYD5
ANXA6	C1orf216
ANXA6	EHD3
ANXA6	CXADR
ANXA6	PPM1M
ANXA6	TSPAN11
NCF4	DNAH17
GMFG	FAM78A
GMFG	KLHDC7B
GMFG	TNFAIP8L2
GMFG	PLEKHO2
GMFG	RGL4
GMFG	ANXA2R
GMFG	CCDC69
C19orf33	YIF1B
C19orf33	FAM83F
C19orf33	CHMP4B
FAM83F	EPHA1-AS1
DPEP2	MAP3K12
ME1	ADAM9
ME1	INSC
ADAM9	SPPL2B
ADAM9	ANXA3
ADAM9	CDK3
ATP5G3	HP
ATP5G3	TMEM87B
ATP5G3	POF1B
ATP5G3	ATP5F1
ATP5G3	FH
ATP5G3	SNX7
ATP5G3	KIAA1715
POF1B	ZNF711
FH	NAT14
SNX7	F2RL1
SNX7	GAS2L3
SNX7	CCDC34
GNAL	PPIEL
NUP37	GTF2H1
NUP37	SMOC2
NUP37	C1QBP
NUP37	YWHAE
C1QBP	ACN9
YWHAE	EIF5A
TRIM33	MTMR6
MTMR6	ERCC4
CCHCR1	RBM10
CCHCR1	IFT122
CCHCR1	ST14
CCHCR1	ZNF444
CCHCR1	MEGF8
ZNF444	PRR24
ZNF444	GGT7
ZNF444	MTG1
ZNF444	LOC338799
ZNF444	ATG4B
PLA2G12A	ATP5C1
PLA2G12A	MAP3K15
PLA2G12A	TSC22D1
PLA2G12A	NMNAT3
TSC22D1	ATP5C1
NMNAT3	PAIP2B
SH3BP5	MRPS30
USP11	RNASEH2C
USP11	SRM
USP11	TBC1D25
USP11	ICAM3
CYB5R4	GNAI3
CYB5R4	APPBP2
CYB5R4	MFAP3
CYB5R4	MOB1A
CYB5R4	ABI1
IFIT5	APOL6
SCN9A	KIAA1456
NCOA3	RPS27
NCOA3	WDR36
NCOA3	MAP3K8
PHF17	GNAS
PHF17	SRGAP2P2
PHF17	CBX3
PHF17	PHF11
PHF17	VPS13C
PHF17	LOC727820
PHF17	LOC100506776
SNTB2	IGF2R
KPNA5	SEC61A2
KPNA5	AASS
KPNA5	PARP11
ABI2	RBM12B
ABI2	ADAMTS9-AS2
ABI2	HOMER1
ABI2	ZNF529
DUOXA2	RND1
DUOXA2	RTEL1-TNFRSF6B
DUOXA2	ERO1L
DUOXA2	DUOXA1
DUOXA2	S100A7
DUOXA2	SAA2-SAA4
DUOXA2	SPRR1A
RTEL1-TNFRSF6B	GNA15
RTEL1-TNFRSF6B	LPCAT1
ERO1L	TRABD2A
DUOXA1	DUOX1
DUOXA1	SAA2-SAA4
DUOXA1	DEFB4A
DUOXA1	RNF183
DUOXA1	MUC1
DUOXA1	GPR110
SAA2-SAA4	C4BPA
SAA2-SAA4	ZBP1
ARGLU1	NAP1L5
HR	LAD1
DAAM1	RABGAP1
RABGAP1	PTAR1
RABGAP1	LOC100505915
PTPLB	CLCN3
PTPLB	LRP6
PTPLB	KLHL8
CLCN3	GADD45G
KLHL8	TOX4
KLHL8	SCARB2
KLHL8	PDPK1
KLHL8	IGF1R
KLHL8	AP5M1
KLHL8	PTPRF
C19orf66	CACNA1A
C19orf66	MFNG
C19orf66	ID3
C19orf66	LOC100505696
C19orf66	PML
C19orf66	GABRE
C19orf66	KIAA1755
MFNG	GRK5
MFNG	DNASE1L3
LOC100505696	LOC100292909
PML	TAP1
GABRE	DFNB31
UCHL1	SLIT3
SLC8A1-AS1	SLC8A1
SLC8A1	NEXN
LTF	FCAMR
LTF	TMEM163
TMEM163	SLC9A7
OSTalpha	FN1
OSTalpha	NR1H4
OSTalpha	SLC39A8
OSTalpha	HSD3B2
SLC39A8	FMOD
SLC39A8	FAS
SLC39A8	SIDT1
SLC39A8	HK2
SLC39A8	IVNS1ABP
SLC39A8	DCDC2
SLC39A8	CMAHP
TRHDE	FLVCR1
FLVCR1	PRSS3P2
FLVCR1	GDA
FLVCR1	PUS10
FLVCR1	RRAS2
GLDN	LRRC6
GLDN	TMEM200A
GLDN	RAB30
GLDN	HOXB8
GLDN	TPD52L1
GLDN	IGFBP2
GLDN	ANKRD30B
TMEM200A	SAMD3
IGFBP2	GPC3
IGFBP2	MRAP2
IGFBP2	NQO1
TMEM45B	CLIC5
FAAH	ADAMTS13
FAAH	MAST2
FAAH	CNKSR1
FAAH	MUC3B
FAAH	TMEM125
FAAH	RAB40C
FAAH	SLC39A6
FAAH	FUK
FAAH	ARSD
FAAH	PRKAR1B
FAAH	HDAC11
FAAH	AMT
FAAH	FAM83G
FAAH	LOC100507520
FAAH	CEACAM19
FAAH	GLIPR1
FAAH	AIFM3
FAAH	C11orf49
FAAH	PPFIBP2
FAAH	IGSF8
FAAH	SORBS3
FAAH	TLR4
TMEM125	BCL2L14
TMEM125	TRAF4
RAB40C	CCDC17
RAB40C	DGKQ
RAB40C	DBP
RAB40C	LIN7B
RAB40C	ACOX3
SLC39A6	TRAM1
FUK	MRPL2
FUK	TPCN1
FUK	ATAT1
FUK	SNX21
FUK	NDUFA3
FUK	KCNQ1
ARSD	ARSE
AIFM3	LPGAT1
AIFM3	PWWP2B
AIFM3	TMEM72
AIFM3	PHLDB1
AIFM3	TRABD2A
AIFM3	KLHDC9
AIFM3	TLE2
AIFM3	RASD2
AIFM3	LDHD
AIFM3	PPP1R1B
AIFM3	BEST2
AIFM3	ARHGAP8
AIFM3	TMEM44
TLR4	A2MP1
TLR4	BICD2
TLR4	RHOQ
TLR4	SYNE4
TLR4	FCGR3A
GPX4	ATG9A
GPX4	FCGRT
GPX4	GPX3
GPX4	GSTM3
FCGRT	ASB13
RFNG	FIZ1
SLITRK6	BMP5
SLC45A2	DIO3OS
DIO3OS	DIO3
COASY	EMC9
COASY	NCLN
COASY	FUK
COASY	MST1R
EMC9	ACOT7
RNASEH2C	ANKRD23
ATAD2B	DDX42
MRPS12	DPM3
MRPS12	MPHOSPH6
BARD1	NCAPG2
BARD1	LOC100131262
NCAPG2	CKAP2L
LOC100131262	TRIM16
