source	target
AW971415	PIGB
AW971415	RAB27A
AW972351	AV720803
AW972351	HMBOX1
AW972359	CNOT2
AW972359	KRR1
AW972359	NRIP1
AW973253	SFPQ
AXL	OLFML3
AZGP1	FABP6
B2M	PFAS
B3GALNT1	NOV
B3GALNT1	TBCCD1
B3GAT1	DIO1
B3GNT3	PRSS22
B3GNT3	PTPRH
B3GNT3	S100A11
B4GALT1	TMEM2
B4GALT4	MAMLD1
BAALC	KL
BACE2	CREB3L1
BACH1	ARMCX1
BAD	VEGFB
BAG3	CCDC6
BAG5	6-Mar
BAG5	NPR3
BAIAP2	CCL17
BANF1	DPP3
BANF1	GANAB
BANF1	MRPL48
BANF1	PPP4C
BANF1	TRMT112
BARD1	HMGXB4
BAT2	AGPAT1
BAT2D1	EIF5B
BAT2D1	TPR
BAT2L	BRD3
BAT2L	TSC1
BAT3	AGPAT1
BAT3	BAT2
BAT3	DDAH2
BAT3	EHMT2
BAT3	GPS1
BAT3	PODXL2
BAT3	RNF5
BATF3	PBX1
BATF3	SPTB
BAZ1B	GTF2IRD1
BAZ2B	GCC2
BAZ2B	KIAA0240
BAZ2B	TRAK2
BAZ2B	ZDHHC17
BBC3	ADAP1
BBC3	BAT2
BBS10	HDAC4
BBS10	IL1B
BC002629	AF010144
BC002629	AK023783
BC003629	AV764378
BCAM	IGSF3
BCAM	NP
BCAP29	PON2
BCAP29	ZNF277
BCAS1	HDHD3
BCAS1	MGST2
BCAS1	POF1B
BCAS1	TM9SF3
BCAS2	AA890010
BCAS2	ATP5F1
BCAS2	CSDE1
BCAT2	DBP
BCAT2	ECH1
BCAT2	EXOSC5
BCAT2	TRAPPC6A
BCKDK	VKORC1
BCL10	C3orf52
BCL2	ADRA2A
BCL2	FAM129A
BCL2A1	AQP9
BCL2A1	CYB5R4
BCL2A1	S100A8
BCL2L13	USP18
BCL3	SBNO2
BCL3	TYMP
BCL7B	C7orf42
BCLAF1	DDX17
BCLAF1	IQGAP1
BCLAF1	SEC63
BCLAF1	XAF1
BCR	TMEM184B
BDH2	CFI
BE312027	AF113008
BE312027	LOC100133109
BE312027	NM_005538
BE312027	RPL37A
BE312027	RPS11
BE503392	DDX52
BEAN	CKLF
BEAN	DPY19L1
BEAN	ITPKA
BEAN	MTMR11
BEAN	NET1
BEAN	TMPRSS11E
BEAN	TRIO
BEX1	TAC1
BEX4	ARMCX1
BEX4	MAGEH1
BF002254	BG153399
BF002254	C1orf56
BF002254	C7orf64
BF002254	CROCC
BF002254	RRN3
BF002254	SP2
BF431965	TMCC1
BF510692	P2RX5
BF984434	CTBP1
BFAR	PARN
BG251521	LPP
BG251521	RUFY2
BG251521	SEC62
BG281679	ENOSF1
BGN	AI004009
BGN	CLEC11A
BGN	COL16A1
BGN	COX7A1
BGN	DDR2
BGN	EMILIN1
BGN	GGT5
BGN	IGFBP4
BGN	LRP1
BGN	PDGFRB
BGN	RGS16
BGN	TGFB1I1
BHLHE40	VEGFA
BHMT	CYP1A1
BHMT	PAK3
BICD1	ATG7
BIN2	MSL3
BIN3	KIF13B
BIN3	MSRA
BIRC2	TMEM123
BIRC3	BIRC2
BIRC3	GBP2
BIRC3	IGFBP2
BIRC3	IL18
BIRC3	MMP7
BIRC5	ADSL
BIRC5	AKAP13
BIRC5	AURKB
BIRC5	CCNB1
BIRC5	CCNF
BIRC5	CDKN3
BIRC5	EIF4A3
BIRC5	FOXM1
BIRC5	H2AFX
BIRC5	HMGA1
BIRC5	KPNA2
BIRC5	SLC7A5
BIRC5	SPAG5
BIRC5	TK1
BIRC5	TMEM59
BLM	ACVR1
BLNK	ADAM28
BLNK	KLRF1
BLVRA	MR1
BLVRA	PAK6
BMP6	LY6E
BMPR1A	BRAP
BMPR1A	SIRT1
BMPR2	FAM115A
BNC2	SLC4A7
BNIP3	CD82
BNIP3	P4HA1
BNIP3L	PSD3
BNIP3L	ZNF395
BOLA1	C1orf156
BOLA1	DPM3
BPTF	CDC42BPA
BRAP	CSRNP2
BRCA1	TUBG1
BRCC3	APOOL
BRD1	CELSR1
BRD3	ABL1
BRD3	SEC16A
BRD3	TTF1
BRD4	AKAP8L
BRD7	AKTIP
BRD7	CFDP1
BRD7	VPS35
BRD8	C5orf15
BRD8	HARS2
BRD8	IK
BRD8	ISOC1
BRD8	KDM3B
BRD9	CEP72
BRD9	POLS
BRD9	POU3F2
BRP44	ALDH9A1
BRP44	TMCO1
BRWD2	AI890972
BRWD2	NCRNA00081
BRWD2	RAB11FIP2
BRWD2	SHOC2
BSCL2	RTN3
BSDC1	KPNA6
BSDC1	LDLRAP1
BSDC1	MEAF6
BSDC1	TXLNA
BSPRY	DHTKD1
BSPRY	EPB41L4B
BSPRY	HDHD3
BSPRY	PTPN3
BTAF1	MGEA5
BTAF1	NOL8
BTBD2	BSG
BTBD2	SCAMP4
BTF3	MRPS27
BTF3	TBCA
BTG2	CMAH
BTG2	PAIP2B
BTG3	CXADR
BTG3	USP25
BTN3A1	BTN3A2
BTN3A2	BTN3A3
BTN3A3	ATP10D
BTN3A3	CDR2
BTN3A3	ERAP2
BUB1	APOBEC3B
BUB1	HOXA1
BUB1	MCM6
BUB1	SATB1
BUB1	SHCBP1
BUB1B	BUB1
BUB1B	CBX7
BUB1B	CEP55
BUB1B	CHEK1
BUB1B	DSCC1
BUB1B	FANCI
BUB1B	KIF15
BUB1B	MAPK10
BUB1B	MELK
BUB1B	NCAPG2
BUB1B	OIP5
BUB1B	PDSS1
BUB1B	PLLP
BUB1B	RAD51AP1
BUB1B	RFC4
BUB1B	ZWILCH
BUB3	GLRX3
BUD31	ZNHIT1
BXDC2	C5orf22
BXDC2	C5orf28
BXDC2	CCT5
BXDC2	MRPS30
BXDC2	RNASEN
BXDC2	ZNF131
BXDC5	EXTL2
BXDC5	GNG5
BXDC5	ZZZ3
BYSL	ARD1A
BYSL	MRPS18A
BYSL	POLR1C
BYSL	VPS13C
BZW1	CYP24A1
BZW1	ERO1L
BZW2	FKBP14
C10orf10	GADD45B
C10orf137	CTBP2
C10orf137	NT5C2
C10orf18	AL049233
C10orf2	NAT10
C10orf2	NOP14
C10orf2	PTDSS2
C10orf2	SUPV3L1
C10orf26	VCL
C10orf76	CUTC
C10orf76	FBXL15
C10orf76	FRAT2
C11orf2	NDUFV1
C11orf24	SRM
C11orf48	ALG8
C11orf48	CHCHD8
C11orf48	COX8A
C11orf48	FADS1
C11orf48	TMEM223
C11orf49	DNALI1
C11orf58	EIF3M
C11orf58	MED21
C11orf58	PSMA1
C11orf58	RRAS2
C11orf61	CDC2L5
C11orf61	KDM2A
C11orf61	UBE4A
C11orf61	ZBED5
C11orf73	CEP57
C11orf73	EED
C11orf9	LGALS4
C12orf10	ARL6IP4
C12orf10	ATP5G2
C12orf10	C12orf44
C12orf10	DDX23
C12orf10	KRT18
C12orf10	MFSD5
C12orf10	MRPL23
C12orf10	PRR13
C12orf11	ARNTL2
C12orf11	CMAS
C12orf11	ERGIC2
C12orf11	LDHB
C12orf11	MED21
C12orf11	YARS2
C12orf29	ZNF140
C12orf35	LRMP
C12orf35	ROBO1
C12orf4	C12orf5
C12orf44	ARF3
C12orf5	GCA
C12orf51	ATXN2
C12orf51	LOC552889
C13orf15	EDN1
C13orf15	GPM6B
C13orf23	GTF3A
C13orf23	POLR1D
C13orf23	SLC25A15
C13orf34	RNF219
C13orf34	UCHL3
C14orf1	TRAF5
C14orf101	SLC26A2
C14orf101	ZNF124
C14orf104	MGAT2
C14orf104	RDH14
C14orf109	PAPOLA
C14orf109	PIGF
C14orf109	PIGH
C14orf109	SAV1
C14orf109	UBR7
C14orf135	MARK3
C14orf138	C14orf135
C14orf138	KIAA0831
C14orf138	PRPF39
C14orf139	TRAF3
C14orf143	TDP1
C14orf156	AHSA1
C14orf156	EIF2S1
C14orf156	ERH
C14orf156	FKBP3
C14orf156	PSMA3
C14orf156	SNW1
C14orf166	RPL36AL
C14orf2	MRPL16
C14orf2	SF3B5
C15orf24	AQR
C15orf24	MFAP1
C15orf24	NDUFAF1
C15orf24	NOP10
C15orf24	RPS27L
C15orf24	SQRDL
C16orf58	C1orf66
C16orf58	CLEC16A
C16orf58	CRELD1
C16orf58	CUL7
C16orf58	DEXI
C16orf61	COX4NB
C16orf67	CES3
C16orf80	CSNK2A2
C16orf80	GABARAPL2
C17orf63	TNFAIP1
C17orf71	MTMR4
C17orf75	NF1
C17orf91	THBD
C18orf1	BACE1
C18orf1	MAGI2
C18orf1	TOMM40
C18orf8	ABHD3
C18orf8	NPC1
C18orf8	RIOK3
C19orf10	COPE
C19orf2	FANCL
C19orf2	HNRNPL
C19orf21	B3GNT3
C19orf21	CAPN5
C19orf21	RRAGD
C19orf28	LMNB2
C19orf56	ASNA1
C19orf56	HOOK2
C19orf6	ADRBK1
C19orf6	ARHGDIA
C19orf6	CDC37
C19orf6	CDK9
C19orf6	DAPK3
C19orf6	GTF2F1
C19orf6	JUND
C19orf6	MTMR1
C19orf6	NUMA1
C19orf6	SBNO2
C19orf6	YIPF2
C1D	C2orf43
C1D	CHMP5
C1D	GMCL1
C1D	MAP4K3
C1D	MFF
C1D	NFU1
C1D	PIGF
C1D	PPP3R1
C1D	RDH14
C1D	STAMBP
C1D	THAP1
C1D	UNC50
C1D	USP46
C1GALT1	GALNT3
C1GALT1C1	LAMP2
C1orf106	F2RL1
C1orf106	ITGB4
C1orf106	LAD1
C1orf106	LRP10
C1orf107	CAMSAP1L1
C1orf109	HEATR3
C1orf112	POLA1
C1orf115	MOSC2
C1orf116	AA156240
C1orf116	AK1
C1orf116	ATAD4
C1orf116	CYB5R1
C1orf116	DDAH1
C1orf116	EMP2
C1orf116	FBP1
C1orf116	GMPR
C1orf116	MGLL
C1orf116	MTHFD2
C1orf116	MYO5C
C1orf116	NUDCD3
C1orf116	PDK1
C1orf116	PFKFB2
C1orf116	PITPNC1
C1orf116	PLEKHM1
C1orf116	PLLP
C1orf116	PPL
C1orf116	PPP2R5A
C1orf116	RANBP17
C1orf116	SLC27A3
C1orf116	TARS
C1orf116	TDP1
C1orf25	CEP350
C1orf25	GNG4
C1orf25	HHAT
C1orf25	KLHL20
C1orf25	OR7E37P
C1orf25	TOR1AIP1
C1orf25	ZNF75D
C1orf27	EDEM3
C1orf27	PLA2G4A
C1orf27	RBM34
C1orf27	SMG7
C1orf27	TMCO1
C1orf27	UCHL5
C1orf27	W88821
C1orf27	ZNF281
C1orf61	CHODL
C1orf61	PAQR6
C1orf61	SH2D2A
C1orf63	PTP4A2
C1orf66	PEX6
C1orf9	PIGC
C1orf9	RPS6KC1
C1orf95	CNGA3
C1orf95	CXXC4
C1orf95	DOCK1
C1orf95	LOC100293306
C1orf95	ProSAPiP1
C1QA	C1QB
C1QA	ZYX
C1QB	AOAH
C1QB	FCER1G
C1QB	FGL2
C1QB	NAAA
C1QB	SLAMF8
C1QBP	CRK
C1QBP	CYC1
C1QBP	HSPA9
C1QBP	MRPS2
C1QBP	NDUFV2
C1QBP	NUDT15
C1QBP	NUP88
C1QBP	PFAS
C1QBP	PSMB6
C1QBP	RNMTL1
C1QBP	TMEM93
C1QBP	TSR1
C1R	C1S
C1R	SERPING1
C1R	STAB1
C1R	TGM2
C1S	ANXA6
C1S	AP1M2
C1S	CCDC69
C1S	EPS8L2
C1S	KIF22
C1S	LXN
C1S	NNMT
C20orf11	TH1L
C20orf20	ADRM1
C20orf20	GADD45GIP1
C20orf20	RGS19
C20orf20	SLC2A4RG
C20orf20	TPD52L2
C20orf20	YTHDF1
C20orf3	ENTPD6
C20orf3	IDH3B
C20orf3	NINL
C20orf30	CSNK2A1
C20orf30	DSTN
C20orf30	FKBP1A
C21orf45	PSMG1
C21orf45	RRP1B
C21orf45	U2AF1
C21orf59	ATP5O
C21orf59	CRYZL1
C21orf59	SOD1
C21orf59	URB1
C21orf66	DYRK1A
C21orf66	SFRS15
C21orf96	ATP5A1
C21orf96	BAG1
C21orf96	SAMD4A
C2orf24	GORASP2
C2orf24	PPP1R7
C2orf28	VKORC1
C2orf47	FASTKD2
C2orf47	GTF3C3
C2orf47	NIF3L1
C2orf68	USP34
C3	RAB6B
C3	TNFSF14
C3AR1	ADAP2
C3AR1	SLC1A3
C3AR1	SLC7A7
C3orf37	H1FX
C3orf63	ARL8B
C3orf63	FAM178A
C3orf64	ACSL4
C3orf64	DLK1
C3orf64	DUSP7
C3orf64	KLF9
C3orf64	NEDD4
C3orf64	PRRG1
C3orf64	SACS
C3orf64	SCHIP1
C3orf64	SOCS5
C3orf64	SUPT7L
C4BPA	CREB3L1
C4BPA	MTUS1
C4orf16	AIMP1
C4orf16	KCTD3
C4orf16	TAF1A
C4orf16	UBA6
C4orf27	ING2
C4orf27	NEK1
C4orf41	ACSL1
C4orf41	C4orf27
C4orf41	CBR4
C4orf41	CDKN2AIP
C4orf41	ETFDH
C4orf41	TRAPPC2
C4orf41	UFSP2
C4orf41	WWC2
C4orf41	ZNF23
C4orf41	ZNF271
C5AR1	FAM49A
C5AR1	FPR1
C5AR1	GPR183
C5AR1	MMP19
C5AR1	PILRA
C5AR1	SLC2A3
C5orf15	ARHGAP26
C5orf22	FASTKD3
C5orf22	PAIP1
C5orf22	SLC35A2
C5orf22	SPAG7
C5orf23	NPR3
C5orf28	AI039469
C5orf28	FASTKD3
C5orf28	GOLPH3
C5orf28	HMGCS1
C5orf28	NNT
C5orf28	PAIP1
C5orf28	PRKAA1
C5orf28	TTC33
C5orf28	ZNF131
C5orf4	BEAN
C5orf4	CNOT8
C5orf44	AGGF1
C5orf44	ERBB2IP
C5orf44	PPWD1
C5orf44	TRIM52
C6orf106	MAPK14
C6orf211	DERA
C6orf211	ECHDC1
C6orf211	SOAT1
C6orf48	CCNB1IP1
C6orf62	AA890010
C6orf62	CREB1
C6orf62	MAPK14
C7	ANK2
C7	C3
C7orf23	BTG3
C7orf23	ISCU
C7orf23	PION
C7orf23	PSMC2
C7orf23	SLC39A8
C7orf23	SLC4A4
C7orf28B	ZNF573
C7orf44	RDH11
C7orf64	KRIT1
C7orf64	LOC653188
C7orf64	SLC25A13
C7orf64	ZNF304
C7orf68	PLIN2
C8orf4	CXCL2
C8orf4	FAM46A
C8orf4	MED13L
C9orf125	PLCB4
C9orf16	FAM102A
C9orf46	MYH14
C9orf6	ATP6V1G1
C9orf6	PSMD5
C9orf6	TXN
C9orf82	KIAA1797
C9orf82	PLAA
C9orf91	AMPH
CA11	RTN2
CAB39	RAB26
CABIN1	CYTSA
CABIN1	PI4KA
CABYR	E2F6
CABYR	FECH
CABYR	LRP4
CABYR	MAP2
CABYR	NR0B1
CABYR	RAB15
CACNA1D	SLC4A4
CACNA2D2	ABHD14A
CACNA2D2	AK026679
CACNA2D2	ALPL
CACNA2D2	ATP8A1
CACNA2D2	BMP2
CACNA2D2	BTG2
CACNA2D2	C16orf67
CACNA2D2	CHIA
CACNA2D2	CRTAC1
CACNA2D2	ELF5
CACNA2D2	KCNJ15
CACNA2D2	KCNK3
CACNA2D2	SLC7A8
CACNA2D2	SNX5
CACNA2D2	TCF7L1
CACNA2D2	TTC28
CACNA2D2	U43604
CACNB1	PCTK3
CACNB1	PRG2
CACNB2	GABARAPL1
CACNB3	CSRNP2
CACNB3	MFHAS1
CACYBP	BCCIP
CACYBP	C1orf112
CACYBP	C5orf30
CACYBP	CD82
CACYBP	CPSF6
CAD	AI582773
CAD	GCN1L1
CAD	NT5DC2
CAD	SLC5A6
CAD	SOX12
CADM1	MTSS1
CADPS2	HADH
CADPS2	ST7
CALB2	SPRR3
CALCA	AGXT2L1
CALCA	ATP2A3
CALCA	CALCB
CALCA	CGA
CALCA	CTNND2
CALCA	FAM60A
CALCA	GRAMD4
CALCA	PCSK1
CALCA	RERGL
CALCB	C1orf114
CALCB	F7
CALCB	ID2
CALD1	ENTPD1
CALD1	FERMT2
CALD1	PALLD
CALD1	STON1
CALM3	MINK1
CALML3	LPAR3
CALML4	TMPRSS3
CALML4	VILL
CALU	YKT6
CALY	CRYBA2
CALY	NPC1L1
CAMK2N1	KLF4
CAMK2N1	SOX9
CAMSAP1	NACC2
CAMSAP1L1	AIDA
CAMSAP1L1	TP53BP2
CAMTA1	KLF11
CAMTA1	RIMS3
CAND1	LEMD3
CAND1	MDM1
CAND1	RAB21
CAND1	SLC35E3
CAND1	TBC1D15
CAND1	TBK1
CAND1	YEATS4
CANT1	SYNGR2
CANX	ATP6AP2
CANX	ELL2
CANX	HNRNPH1
CANX	NEAT1
CAPG	ARFIP2
CAPG	GNA15
CAPN2	ABCC3
CAPN2	LOC730101
CAPN3	CNR1
CAPN3	FRMD4B
CAPN3	IKBKB
CAPN3	MEF2C
CAPN3	ROS1
CAPN3	SCN1A
CAPNS1	ACTN4
CAPNS1	LSR
CAPNS1	SPINT2
CAPRIN1	ANAPC5
CAPRIN1	API5
CAPRIN1	C11orf58
CAPRIN1	C6orf62
CAPRIN1	DCTN5
CAPRIN1	HSPA8
CAPRIN1	NONO
CAPRIN2	RBM6
CAPZA1	RHOC
CAPZA1	SEC22B
CAPZA1	STXBP3
CAPZA2	15-Sep
CAPZA2	SYPL1
CAPZA2	UBE3C
CAPZB	CLSTN1
CARKD	CARS2
CARKD	MCF2L
CARM1	BRD4
CASD1	NDUFA5
CASD1	TMEM168
CASD1	TSPAN12
CASP1	BIRC3
CASP1	CASP4
CASP1	IL7
CASP1	MCTP1
CASP1	TAOK3
CASP1	TPK1
CASP7	GNE
CASP8AP2	C6orf162
CASP8AP2	FAM63A
CASP8AP2	HDGFRP3
CASP8AP2	HSF2
CASP8AP2	MTO1
CASP8AP2	ZNF673
CAST	COL4A3BP
CAST	ETF1
CAST	HNRPDL
CAST	LYST
CAST	PJA2
CAT	TSPAN3
CATSPERB	IRAK3
CAV1	AHNAK
CAV1	EFEMP1
CAV1	FOXA1
CAV2	BCAR3
CAV2	CAPZA2
CAV2	CAV1
CAV2	EHD1
CAV2	MAP2K6
CAV2	RBMS1
CAV2	TES
CAV2	TM4SF1
CBR1	CBR3
CBR1	NUDT9
CBR1	PCSK2
CBR1	PKP1
CBR3	RNF24
CBR4	ANGEL2
CBR4	SRI
CBX1	DHX40
CBX1	DTNA
CBX1	KPNA2
CBX1	KPNB1
CBX1	PEG10
CBX1	RAD51C
CBX3	CCT6A
CBX3	NFE2L3
CBX3	NUPL2
CBX3	ZNF107
CBX7	FAM13B
CBX7	IL11RA
CBX7	OLFM1
CBX7	PIK3IP1
CCDC109B	FAM174B
CCDC109B	LHPP
CCDC109B	TTC17
CCDC109B	TUBB6
CCDC19	CASC1
CCDC19	FOXJ1
CCDC19	MAK
CCDC22	BAD
CCDC22	FARS2
CCDC28A	BRP44L
CCDC41	IFT81
CCDC41	NOC3L
CCDC41	TCERG1
CCDC47	AIMP1
CCDC51	IFRD2
CCDC51	MRPS16
CCDC51	NDUFAF3
CCDC51	OXSM
CCDC59	ACTR6
CCDC59	BBS10
CCDC59	C12orf41
CCDC59	CLNS1A
CCDC59	DARS
CCDC59	DENR
CCDC59	KRR1
CCDC59	PPP1R12A
CCDC59	VRK1
CCDC6	LACTB2
CCDC69	CHI3L1
CCDC69	CSF3R
CCDC76	ABCD3
CCDC76	AGL
CCDC76	SLC35A3
CCDC76	SPANXC
CCDC76	TMED5
CCDC85B	C12orf24
CCDC86	ANKRD10
CCDC86	ARL2
CCDC86	CD3EAP
CCDC86	PRPF19
CCDC86	SSX1
CCDC90A	RANBP9
CCDC90B	ASPSCR1
CCDC90B	ELOVL6
CCDC90B	METTL5
CCDC90B	RND3
CCDC91	KIAA0528
CCDC91	RECQL
CCL13	PPBP
CCL13	STAC
CCL17	CCL22
CCL17	RETN
CCL18	CCL13
CCL19	CXCL12
CCL19	PTGDS
CCL2	CCL8
CCL21	LTF
CCL21	RELN
CCL5	DSTN
CCL5	GZMA
CCL5	IL15RA
CCL5	NKG7
CCNA2	CIRBP
CCNA2	PLK4
CCNA2	POPDC3
CCNA2	PSMB7
CCNA2	TYMS
CCNA2	UBAC1
CCNB1	CDC25C
CCNB1	CKS1B
CCNB1	CTSH
CCNB1	DSP
CCNB1	HERPUD1
CCNB1	KIF20A
CCNB1	LMBRD1
CCNB1	R3HDM1
CCNB1	RFC5
CCNB1IP1	METTL3
CCNB2	CALCOCO2
CCNB2	CD81
CCNB2	CKS2
CCNB2	DLGAP5
CCNB2	KIF4A
CCNB2	MCM4
CCNB2	MKI67
CCNB2	PITX1
CCNB2	RAD51
CCNB2	RANBP1
CCNB2	SELENBP1
CCNC	SMAP1
CCND2	C14orf139
CCND2	C3
CCNE1	STK32B
CCNF	TBC1D9
CCNG1	HSD17B4
CCNG1	MED7
CCNG2	RRBP1
CCNI	BG530368
CCNJ	C10orf57
CCNJ	DNA2
CCNJ	ZNF195
CCNL1	BCL6
CCNL1	EIF4A2
CCNL2	CDC2L2
CCNL2	RP11-345P4.4
CCNT2	ATF2
CCNT2	BAZ2B
CCNT2	C14orf138
CCNT2	CCDC91
CCNT2	CLASP1
CCNT2	CSGALNACT2
CCNT2	HNRNPA3
CCNT2	NHLRC2
CCNT2	PTPN4
CCNT2	SP3
CCNT2	ZC3H14
CCR1	CCL2
CCR5	LILRB1
CCR7	CCL19
CCR7	FAM65B
CCR7	IL7R
CCR7	LTB
CCR7	RASGRP2
CCR7	SELL
CCR7	TCF7
CCT2	HSPD1
CCT2	NUP107
CCT2	STIP1
CCT2	TMEM5
CCT2	TYK2
CCT3	B4GALT3
CCT3	CACYBP
CCT3	CHD1L
CCT3	FLAD1
CCT3	HDGF
CCT3	HOMER1
CCT3	IPO4
CCT3	ISG20L2
CCT3	NLE1
CCT3	PFDN2
CCT3	PRDX6
CCT3	SMG5
CCT3	TRIOBP
CCT3	UBAP2L
CCT3	VARS
CCT4	GPN1
CCT4	RPS7
CCT5	NDUFS6
CCT6A	CYCS
CCT7	ATIC
CCT7	AUP1
CCT7	CCT4
CCT7	DDX1
CCT7	GRSF1
CCT7	PPM1G
CCT7	PTCD3
CCT7	RPS7
CCT7	STOML2
CCT7	TSSC1
CCT8	GART
CCT8	MRPL39
CD14	CD93
CD14	CTSB
CD14	HMOX1
CD14	STAB1
CD14	TIMP2
CD163	CCL18
CD163	CD14
CD163	CTSL1
CD163	DSE
CD163	FCGR3B
CD163	LAIR1
CD163	LHFPL2
CD163	MS4A4A
CD163	PIP4K2A
CD163	SRGN
CD163	VSIG4
CD164	EVPL
CD177	KRT20
CD19	BF510692
CD19	CXCL13
CD19	DENND1C
CD19	MS4A1
CD19	PPP1R16B
CD19	RHOH
CD19	TCL1A
CD19	VPREB3
CD1A	FCGBP
CD1A	S100B
CD1C	NDRG2
CD1E	CD1A
CD1E	CD1C
CD1E	CLEC10A
CD1E	HPGDS
CD2	APOBEC3G
CD2	BCL11B
CD2	CCR2
CD2	CD247
CD2	CD27
CD2	CD3D
CD2	CD3E
CD2	CD6
CD2	GATA3
CD2	GIMAP4
CD2	GZMK
CD2	IL2RB
CD2	IL2RG
CD2	LCK
CD2	PSMB9
CD2	PTPN7
CD2	TRA@
CD2	TRAC
CD207	CD1A
CD207	FCER1A
CD207	FCGBP
CD207	HLA-DQB2
CD209	CLC
CD22	TRIM9
CD247	ITGAE
CD247	PIP4K2A
CD248	CPZ
CD248	MEG3
CD248	SEMA3F
CD27	ICAM3
CD27	SLAMF1
CD27	YES1
CD2AP	LGR4
CD300A	IL1B
CD300A	SLC2A5
CD300A	TBXAS1
CD302	CADM1
CD302	IL6ST
CD302	LIMCH1
CD302	PLXNA2
CD302	REV1
CD302	SNX1
CD36	FABP5
CD37	CCL19
CD37	CECR1
CD37	MAN2B1
CD37	ZFP36L2
CD38	SLAMF7
CD3D	CCL5
CD3E	CD8A
CD3E	PLA2G2D
CD3E	PSME1
CD3E	TARP
CD3E	TRA@
CD3EAP	FABP7
CD3EAP	SDCCAG3
CD4	EVL
CD4	GPSM3
CD4	IFFO1
CD4	LSP1
CD4	SLCO2B1
CD44	PTRF
CD44	TNFAIP8
CD48	AOAH
CD48	ARHGAP15
CD48	DENND3
CD48	NELL2
CD48	PRKCB
CD48	PRKCQ
CD48	PVRIG
CD52	ACP5
CD52	CD37
CD52	CD97
CD52	DPEP2
CD52	LYZ
CD52	PTGER4
CD52	S100A4
CD53	ARHGAP25
CD53	C1orf54
CD53	CD84
CD53	ENTPD1
CD53	EVI2A
CD53	EVI2B
CD53	FGR
CD53	FNBP1L
CD53	GIMAP4
CD53	GMFG
CD53	HSD11B1
CD53	IRF8
CD53	LAT2
CD53	LCP1
CD53	LCP2
CD53	LPXN
CD53	PLEK
CD53	PRCP
CD53	RAC2
CD53	SERPINB9
CD53	SH2B3
CD53	SLA
CD53	TMEM176B
CD55	FAM13A
CD59	CAT
CD59	TRAF3IP2
CD6	SKAP1
CD69	CXCR4
CD69	FAS
CD69	GPR183
CD69	P2RY14
CD69	SGK1
CD74	ANPEP
CD74	IRF2
CD74	RFX5
CD74	SOCS1
CD74	TNFSF10
CD74	TRIM38
CD79A	ATP2A3
CD79A	CD19
CD79A	CD27
CD79A	CD79B
CD79A	FAM30A
CD79A	FCRL2
CD79A	H2AFY2
CD79A	POU2AF1
CD79A	SP140
CD79A	ST6GAL1
CD79B	CD22
CD79B	EPHB6
CD79B	ESM1
CD79B	LIMD2
CD79B	PTPRCAP
CD81	CTSD
CD81	RNH1
CD81	TPP1
CD81	TSPAN4
CD84	KMO
CD84	PADI2
CD86	C5AR1
CD86	EPB41L3
CD8A	CXCR6
CD8A	GZMH
CD8A	IL2RB
CD8A	KLRD1
CD8A	KLRK1
CD8A	PRF1
CD93	HEG1
CD93	ID3
CD93	KIAA0040
CD93	LMO2
CD93	PECAM1
CD93	TIE1
CD93	ZNF423
CD97	SERPINB6
CDC123	ATP5C1
CDC123	GTPBP4
CDC123	HSPA14
CDC123	MCM10
CDC123	PARD3
CDC123	PDSS1
CDC123	UPF2
CDC16	TGDS
CDC2	BUB3
CDC2	CYCS
CDC2	DNAJC9
CDC2	EIF2S2
CDC2	NBN
CDC2	SMC3
CDC2	SNED1
CDC2	TCP1
CDC2	WFS1
CDC2	ZWINT
CDC20	BIRC5
CDC20	C17orf91
CDC20	CDCA3
CDC20	CENPM
CDC20	CTPS
CDC20	GTSE1
CDC20	IGF2BP3
CDC20	KIAA0430
CDC20	KIF18B
CDC20	KIF2C
CDC20	KIF4A
CDC20	MCM7
CDC20	PLK1
CDC20	PTTG1
CDC20	RPL15
CDC20	SNRPA
CDC20	STMN1
CDC20	TACC3
CDC20	TMEM9B
CDC20	TRIP13
CDC20	TUBB
CDC20	UBL3
CDC20	YPEL5
CDC23	CNOT6
CDC23	HARS2
CDC23	MAPK9
CDC23	SNX24
CDC23	TCERG1
CDC25A	UQCRC1
CDC25B	CAP2
CDC25C	SFRS2
CDC27	NMT1
CDC2L6	PTPRK
CDC2L6	TULP4
CDC34	ARID3A
CDC34	DISC1
CDC34	GAMT
CDC34	GPX4
CDC34	HMG20B
CDC34	POLRMT
CDC37L1	C9orf82
CDC37L1	SMARCA2
CDC42	HSPC157
CDC42BPB	ACIN1
CDC42BPB	AKT1
CDC42BPB	SPTBN2
CDC42EP1	CARD10
CDC42EP3	RAI14
CDC45L	CDC25A
CDC45L	NCAPH
CDC45L	NUP93
CDC45L	RAD51
CDC45L	RANBP1
CDC45L	RDBP
CDC45L	RECQL4
CDC45L	SPAG5
CDC45L	TMBIM4
CDC5L	CD2AP
CDC5L	MRPS10
CDC6	NEK2
CDC6	PSMD12
CDC7	GPSM2
CDC7	MTF2
CDC7	NASP
CDC7	PTBP2
CDC7	RBBP8
CDC7	SMC6
CDC7	SSX2IP
CDC7	UPF3B
CDC73	GLRX2
CDCA3	FAM158A
CDCA3	GSS
CDCA3	MGC87042
CDCA3	NCAPD2
CDCA3	TROAP
